All Players   Projections Standard Categories
Avail,Player,GP,G,A,PTS,+/-,PIM,PPG,SHG,SOG,FPTS,
HawtSawwce,Brock Boeser W | VAN,80.6,29.86,29.27,59.13,-10.76,12.91,11.6,0.3,171.83,146.03
W ,Pavel Buchnevich W | STL,80.6,24.95,34.78,59.73,1.48,35.43,11.84,0.52,149.12,145.82
W ,Anders Lee W | UTA ,80.6,27.93,29.19,57.12,13.98,60.41,7.43,0,205.04,145.66
W ,Jordan Eberle W | SEA,80.6,26.57,32.47,59.04,3.74,27.71,9.91,0,154.22,145.59
LIP's Lasers,Miro Heiskanen D | DAL,80.6,12.56,54.04,66.6,-5.77,35.31,14.6,0.33,172.51,144.98
re-degeneration X 2.0,Anton Lundell C | FLA,80.6,22.73,36.83,59.56,-3.09,37.23,7.64,1.9,190.11,144.88
W ,Timo Meier W | NJ ,80.6,30.56,26.33,56.89,-5.21,37.91,7.77,0,302.73,143.04
W ,Charlie Cerrato C | CAR,80.6,23.62,34.01,57.63,9.92,28.08,8.18,0.77,159.72,142.90
W ,Victor Hedman D | TB ,80.6,10.95,55.38,66.33,-4.56,43.39,15.48,0.17,164.65,142.81
HawtSawwce,Pavel Dorofeyev W | NYR ,80.6,34.68,21.04,55.72,-13.30,25.77,13.45,0,228.58,142.80
W ,Ilya Protas W | WAS ,80.6,21.76,36.92,58.68,7.25,55.45,9.58,0.63,153.13,142.19
The Dook of Sook,Ivan Demidov W | MON ,80.6,19.84,41.89,61.73,-5.34,30.06,12.37,0,126.04,141.97
G' Stars,Owen Tippett W | PHI ,80.6,29.44,25.25,54.69,0.07,26.28,6.26,1.27,233.42,141.38
W ,Jonathan Marchessault W | NSH ,80.6,26.69,30.89,57.58,-2.88,42.42,8.83,0,204.31,141.13
W ,Pierre-Luc Dubois C | WAS ,80.6,19.33,41.69,61.02,-3.33,74.35,9.45,0,141.04,140.54
HawtSawwce,John-Jason Peterka W | BOS,80.6,28.08,27.81,55.89,2.44,37,6.48,0,177.29,140.47
W ,Anthony Mantha W | NJ ,80.6,28.89,26.25,55.14,4.07,50.88,6.54,0.08,158.69,140.35
W ,Jason Zucker W | BUF ,80.6,28.04,28.69,56.73,-5.46,45.11,12.91,0,166.85,140.13
W ,Tyler Bertuzzi W | CHI,80.6,29.56,25.68,55.24,-0.73,48.94,11.25,0,138.73,139.86
New Oilers Nation,Shea Theodore D | LV,80.6,14.74,47.84,62.58,-0.76,30.89,8.78,0,178.95,139.71
W ,Owen Michaels W | EDM ,80.6,22.91,32.99,55.9,7.66,28.73,7.93,0.75,148.48,138.12
LIP's Lasers,Alexis Lafreniere W | NYR,80.6,26.15,31.47,57.62,-13.20,28.6,6.68,0,155.75,138.09
G' Stars,Jackson LaCombe D | ANA ,80.6,11.51,48.77,60.28,13.88,22.14,11.07,1.24,150.46,138.02
LIP's Lasers,Anton Frondell C | CHI,80.6,21.01,38.12,59.13,-9.62,37.88,13.19,0.31,171.39,137.48
The Dook of Sook,Matvei Michkov W | PHI ,80.6,22.92,34.01,56.93,1.69,68.84,11.01,0,173.56,137.20
The Pylons,Charlie McAvoy D | BOS ,74.9,12.8,49.24,62.04,-0.90,84.5,12.79,0.08,126.81,136.81
The Pylons,Igor Chernyshov W | SJ,80.6,25.95,28.44,54.39,6.01,20.61,8.45,0,129.86,136.23
W ,Josh Morrissey D | WPG ,80.6,14.63,47.69,62.32,-12.71,33.98,12.05,0,165.63,136.09
South Calgary Oilers,Logan Stankoven C | CAR,80.6,27.36,26.79,54.15,-0.78,25.94,5.98,0,249.66,135.47
W ,Mason Marchment W | SJ ,80.6,24.97,31.01,55.98,-10.34,77.28,6.38,0,144.69,134.34
W ,Charlie Coyle C | CLB,80.6,22,34.72,56.72,-9.46,21.82,8.57,0.61,143.23,134.29
New Oilers Nation,Josh Doan W | BUF,80.6,25.94,28.99,54.93,-6.69,25.24,10.89,0,175.61,134.13
W ,Aku Raty W | UTA,80.6,22.7,31.82,54.52,5.75,32.07,6.79,0.42,147.34,134.02
W ,Claude Giroux W | OTT ,80.6,17.66,39.76,57.42,1.78,21.26,9.02,0.42,170.93,133.78
The Dook of Sook,Seth Jones D | FLA ,80.6,14.52,42.92,57.44,17.07,31.41,15.26,0,162.71,133.67
