team_id,strength,player_a,player_b,seconds,pos_a,pos_b,unit_type
1,EV,8476462,8476923,5793,D,D,DD
1,EV,8476462,8477341,166,D,L,mixed
1,EV,8476462,8477425,14516,D,L,mixed
1,EV,8476462,8477435,3838,D,D,DD
1,EV,8476462,8477508,850,D,C,mixed
1,EV,8476462,8477970,44471,D,G,mixed
1,EV,8476462,8478399,61103,D,D,DD
1,EV,8476462,8478406,18229,D,G,mixed
1,EV,8476462,8478414,6737,D,R,mixed
1,EV,8476462,8478507,2618,D,D,DD
1,EV,8476462,8479407,29334,D,L,mixed
1,EV,8476462,8479414,8241,D,R,mixed
1,EV,8476462,8479415,15511,D,C,mixed
1,EV,8476462,8480002,26880,D,C,mixed
1,EV,8476462,8480003,15955,D,C,mixed
1,EV,8476462,8480188,11954,D,L,mixed
1,EV,8476462,8480860,4714,D,D,DD
1,EV,8476462,8481033,14285,D,G,mixed
1,EV,8476462,8481068,19404,D,C,mixed
1,EV,8476462,8481518,731,D,L,mixed
1,EV,8476462,8481537,785,D,D,DD
1,EV,8476462,8481559,33537,D,C,mixed
1,EV,8476462,8481740,231,D,R,mixed
1,EV,8476462,8482110,22786,D,C,mixed
1,EV,8476462,8482125,4080,D,R,mixed
1,EV,8476462,8482684,897,D,D,DD
1,EV,8476923,8477341,275,D,L,mixed
1,EV,8476923,8477425,17675,D,L,mixed
1,EV,8476923,8477435,16700,D,D,DD
1,EV,8476923,8477508,820,D,C,mixed
1,EV,8476923,8477970,39336,D,G,mixed
1,EV,8476923,8478399,9660,D,D,DD
1,EV,8476923,8478406,17538,D,G,mixed
1,EV,8476923,8478414,5894,D,R,mixed
1,EV,8476923,8478507,3650,D,D,DD
1,EV,8476923,8479407,22489,D,L,mixed
1,EV,8476923,8479414,8715,D,R,mixed
1,EV,8476923,8479415,17936,D,C,mixed
1,EV,8476923,8480002,17855,D,C,mixed
1,EV,8476923,8480003,15779,D,C,mixed
1,EV,8476923,8480188,9903,D,L,mixed
1,EV,8476923,8480860,17881,D,D,DD
1,EV,8476923,8481033,10739,D,G,mixed
1,EV,8476923,8481068,17654,D,C,mixed
1,EV,8476923,8481518,625,D,L,mixed
1,EV,8476923,8481537,680,D,D,DD
1,EV,8476923,8481559,25220,D,C,mixed
1,EV,8476923,8481740,478,D,R,mixed
1,EV,8476923,8482110,19907,D,C,mixed
1,EV,8476923,8482125,2492,D,R,mixed
1,EV,8476923,8482684,95,D,D,DD
1,EV,8477341,8477425,42,L,L,FF
1,EV,8477341,8477435,87,L,D,mixed
1,EV,8477341,8478399,191,L,D,mixed
1,EV,8477341,8478406,217,L,G,mixed
1,EV,8477341,8478507,128,L,D,mixed
1,EV,8477341,8479407,20,L,L,FF
1,EV,8477341,8479415,11,L,C,FF
1,EV,8477341,8480003,330,L,C,FF
1,EV,8477341,8480188,330,L,L,FF
1,EV,8477341,8480860,213,L,D,mixed
1,EV,8477341,8481033,351,L,G,mixed
1,EV,8477341,8481068,162,L,C,FF
1,EV,8477341,8481559,23,L,C,FF
1,EV,8477341,8482110,194,L,C,FF
1,EV,8477425,8477435,13616,L,D,mixed
1,EV,8477425,8477508,689,L,C,FF
1,EV,8477425,8477970,23480,L,G,mixed
1,EV,8477425,8478399,15599,L,D,mixed
1,EV,8477425,8478406,9730,L,G,mixed
1,EV,8477425,8478414,161,L,R,FF
1,EV,8477425,8478507,10802,L,D,mixed
1,EV,8477425,8479407,1978,L,L,FF
1,EV,8477425,8479414,19393,L,R,FF
1,EV,8477425,8479415,32557,L,C,FF
1,EV,8477425,8480002,1441,L,C,FF
1,EV,8477425,8480003,4250,L,C,FF
1,EV,8477425,8480188,6737,L,L,FF
1,EV,8477425,8480860,7613,L,D,mixed
1,EV,8477425,8481033,7290,L,G,mixed
1,EV,8477425,8481068,4855,L,C,FF
1,EV,8477425,8481518,1116,L,L,FF
1,EV,8477425,8481537,1730,L,D,mixed
1,EV,8477425,8481559,3071,L,C,FF
1,EV,8477425,8481740,852,L,R,FF
1,EV,8477425,8482110,5641,L,C,FF
1,EV,8477425,8482125,1255,L,R,FF
1,EV,8477425,8482684,339,L,D,mixed
1,EV,8477435,8477508,282,D,C,mixed
1,EV,8477435,8477970,39160,D,G,mixed
1,EV,8477435,8478399,2682,D,D,DD
1,EV,8477435,8478406,14515,D,G,mixed
1,EV,8477435,8478414,6288,D,R,mixed
1,EV,8477435,8478507,50293,D,D,DD
1,EV,8477435,8479407,21705,D,L,mixed
1,EV,8477435,8479414,9137,D,R,mixed
1,EV,8477435,8479415,15640,D,C,mixed
1,EV,8477435,8480002,26346,D,C,mixed
1,EV,8477435,8480003,12920,D,C,mixed
1,EV,8477435,8480188,9981,D,L,mixed
1,EV,8477435,8480860,1507,D,D,DD
1,EV,8477435,8481033,12546,D,G,mixed
1,EV,8477435,8481068,16063,D,C,mixed
1,EV,8477435,8481518,657,D,L,mixed
1,EV,8477435,8481537,486,D,D,DD
1,EV,8477435,8481559,20562,D,C,mixed
1,EV,8477435,8481740,187,D,R,mixed
1,EV,8477435,8482110,23317,D,C,mixed
1,EV,8477435,8482125,2455,D,R,mixed
1,EV,8477435,8482684,133,D,D,DD
1,EV,8477508,8477970,365,C,G,mixed
1,EV,8477508,8478399,709,C,D,mixed
1,EV,8477508,8478406,205,C,G,mixed
1,EV,8477508,8478414,153,C,R,FF
1,EV,8477508,8478507,236,C,D,mixed
1,EV,8477508,8479414,492,C,R,FF
1,EV,8477508,8479415,1266,C,C,FF
1,EV,8477508,8480002,80,C,C,FF
1,EV,8477508,8480003,59,C,C,FF
1,EV,8477508,8480860,325,C,D,mixed
1,EV,8477508,8481033,926,C,G,mixed
1,EV,8477508,8481068,818,C,C,FF
1,EV,8477508,8481559,125,C,C,FF
1,EV,8477508,8482684,192,C,D,mixed
1,EV,8477970,8478399,40308,G,D,mixed
1,EV,8477970,8478414,9171,G,R,mixed
1,EV,8477970,8478507,31660,G,D,mixed
1,EV,8477970,8479407,33812,G,L,mixed
1,EV,8477970,8479414,11368,G,R,mixed
1,EV,8477970,8479415,24542,G,C,mixed
1,EV,8477970,8480002,34020,G,C,mixed
1,EV,8477970,8480003,22683,G,C,mixed
1,EV,8477970,8480188,17065,G,L,mixed
1,EV,8477970,8480860,15031,G,D,mixed
1,EV,8477970,8481068,25186,G,C,mixed
1,EV,8477970,8481518,1593,G,L,mixed
1,EV,8477970,8481537,3950,G,D,mixed
1,EV,8477970,8481559,36764,G,C,mixed
1,EV,8477970,8481740,593,G,R,mixed
1,EV,8477970,8482110,32041,G,C,mixed
1,EV,8477970,8482125,4854,G,R,mixed
1,EV,8477970,8482684,467,G,D,mixed
1,EV,8478399,8478399,54,D,D,DD
1,EV,8478399,8478406,16745,D,G,mixed
1,EV,8478399,8478414,5513,D,R,mixed
1,EV,8478399,8478507,3426,D,D,DD
1,EV,8478399,8479407,22694,D,L,mixed
1,EV,8478399,8479414,8645,D,R,mixed
1,EV,8478399,8479415,16717,D,C,mixed
1,EV,8478399,8480002,22735,D,C,mixed
1,EV,8478399,8480003,16002,D,C,mixed
1,EV,8478399,8480188,11019,D,L,mixed
1,EV,8478399,8480860,1405,D,D,DD
1,EV,8478399,8481033,12901,D,G,mixed
1,EV,8478399,8481068,19126,D,C,mixed
1,EV,8478399,8481518,919,D,L,mixed
1,EV,8478399,8481537,241,D,D,DD
1,EV,8478399,8481559,25213,D,C,mixed
1,EV,8478399,8481740,237,D,R,mixed
1,EV,8478399,8482110,21904,D,C,mixed
1,EV,8478399,8482125,3797,D,R,mixed
1,EV,8478399,8482684,64,D,D,DD
1,EV,8478406,8478414,2735,G,R,mixed
1,EV,8478406,8478507,10731,G,D,mixed
1,EV,8478406,8479407,14521,G,L,mixed
1,EV,8478406,8479414,5483,G,R,mixed
1,EV,8478406,8479415,10192,G,C,mixed
1,EV,8478406,8480002,13620,G,C,mixed
1,EV,8478406,8480003,7136,G,C,mixed
1,EV,8478406,8480188,6637,G,L,mixed
1,EV,8478406,8480860,7705,G,D,mixed
1,EV,8478406,8481068,12706,G,C,mixed
1,EV,8478406,8481518,465,G,L,mixed
1,EV,8478406,8481537,2144,G,D,mixed
1,EV,8478406,8481559,14542,G,C,mixed
1,EV,8478406,8481740,445,G,R,mixed
1,EV,8478406,8482110,12204,G,C,mixed
1,EV,8478406,8482125,1553,G,R,mixed
1,EV,8478406,8482684,396,G,D,mixed
1,EV,8478414,8478507,6217,R,D,mixed
1,EV,8478414,8479407,7254,R,L,FF
1,EV,8478414,8479414,222,R,R,FF
1,EV,8478414,8479415,779,R,C,FF
1,EV,8478414,8480002,6578,R,C,FF
1,EV,8478414,8480003,6395,R,C,FF
1,EV,8478414,8480860,3600,R,D,mixed
1,EV,8478414,8481033,3831,R,G,mixed
1,EV,8478414,8481068,2164,R,C,FF
1,EV,8478414,8481559,7056,R,C,FF
1,EV,8478414,8482110,3496,R,C,FF
1,EV,8478414,8482684,623,R,D,mixed
1,EV,8478507,8479407,17059,D,L,mixed
1,EV,8478507,8479414,7609,D,R,mixed
1,EV,8478507,8479415,12139,D,C,mixed
1,EV,8478507,8480002,22891,D,C,mixed
1,EV,8478507,8480003,10126,D,C,mixed
1,EV,8478507,8480188,9043,D,L,mixed
1,EV,8478507,8480860,2382,D,D,DD
1,EV,8478507,8481033,12257,D,G,mixed
1,EV,8478507,8481068,13496,D,C,mixed
1,EV,8478507,8481518,479,D,L,mixed
1,EV,8478507,8481559,16682,D,C,mixed
1,EV,8478507,8482110,20085,D,C,mixed
1,EV,8478507,8482125,2228,D,R,mixed
1,EV,8478507,8482684,83,D,D,DD
1,EV,8479407,8479414,139,L,R,FF
1,EV,8479407,8479415,1162,L,C,FF
1,EV,8479407,8480002,29040,L,C,FF
1,EV,8479407,8480003,1895,L,C,FF
1,EV,8479407,8480188,697,L,L,FF
1,EV,8479407,8480860,8059,L,D,mixed
1,EV,8479407,8481033,10571,L,G,mixed
1,EV,8479407,8481068,10489,L,C,FF
1,EV,8479407,8481518,34,L,L,FF
1,EV,8479407,8481537,1720,L,D,mixed
1,EV,8479407,8481559,37476,L,C,FF
1,EV,8479407,8482110,1782,L,C,FF
1,EV,8479407,8482125,173,L,R,FF
1,EV,8479407,8482684,590,L,D,mixed
1,EV,8479414,8479415,20788,R,C,FF
1,EV,8479414,8480002,1182,R,C,FF
1,EV,8479414,8480003,1295,R,C,FF
1,EV,8479414,8480188,159,R,L,FF
1,EV,8479414,8480860,3533,R,D,mixed
1,EV,8479414,8481033,4571,R,G,mixed
1,EV,8479414,8481068,1998,R,C,FF
1,EV,8479414,8481537,186,R,D,mixed
1,EV,8479414,8481559,1970,R,C,FF
1,EV,8479414,8482110,270,R,C,FF
1,EV,8479414,8482684,365,R,D,mixed
1,EV,8479415,8480002,873,C,C,FF
1,EV,8479415,8480003,8275,C,C,FF
1,EV,8479415,8480188,5745,C,L,FF
1,EV,8479415,8480860,8269,C,D,mixed
1,EV,8479415,8481033,8111,C,G,mixed
1,EV,8479415,8481068,9392,C,C,FF
1,EV,8479415,8481518,1209,C,L,FF
1,EV,8479415,8481537,1710,C,D,mixed
1,EV,8479415,8481559,1382,C,C,FF
1,EV,8479415,8481740,851,C,R,FF
1,EV,8479415,8482110,7013,C,C,FF
1,EV,8479415,8482125,2022,C,R,FF
1,EV,8480002,8480002,21,C,C,FF
1,EV,8480002,8480003,1185,C,C,FF
1,EV,8480002,8480188,11843,C,L,FF
1,EV,8480002,8480860,5355,C,D,mixed
1,EV,8480002,8481033,11227,C,G,mixed
1,EV,8480002,8481068,2987,C,C,FF
1,EV,8480002,8481518,107,C,L,FF
1,EV,8480002,8481537,1459,C,D,mixed
1,EV,8480002,8481559,3665,C,C,FF
1,EV,8480002,8481740,10,C,R,FF
1,EV,8480002,8482110,23424,C,C,FF
1,EV,8480002,8482125,794,C,R,FF
1,EV,8480002,8482684,499,C,D,mixed
1,EV,8480003,8480003,75,C,C,FF
1,EV,8480003,8480188,3639,C,L,FF
1,EV,8480003,8480860,7126,C,D,mixed
1,EV,8480003,8481033,7881,C,G,mixed
1,EV,8480003,8481068,16600,C,C,FF
1,EV,8480003,8481518,32,C,L,FF
1,EV,8480003,8481537,1772,C,D,mixed
1,EV,8480003,8481559,3984,C,C,FF
1,EV,8480003,8481740,75,C,R,FF
1,EV,8480003,8482110,12463,C,C,FF
1,EV,8480003,8482125,4531,C,R,FF
1,EV,8480003,8482684,451,C,D,mixed
1,EV,8480188,8480860,3461,L,D,mixed
1,EV,8480188,8481033,4101,L,G,mixed
1,EV,8480188,8481068,7924,L,C,FF
1,EV,8480188,8481537,534,L,D,mixed
1,EV,8480188,8481559,3975,L,C,FF
1,EV,8480188,8482110,1159,L,C,FF
1,EV,8480188,8482125,198,L,R,FF
1,EV,8480860,8481033,5084,D,G,mixed
1,EV,8480860,8481068,7971,D,C,mixed
1,EV,8480860,8481518,415,D,L,mixed
1,EV,8480860,8481537,244,D,D,DD
1,EV,8480860,8481559,9554,D,C,mixed
1,EV,8480860,8481740,190,D,R,mixed
1,EV,8480860,8482110,7658,D,C,mixed
1,EV,8480860,8482125,735,D,R,mixed
1,EV,8480860,8482684,124,D,D,DD
1,EV,8481033,8481068,7003,G,C,mixed
1,EV,8481033,8481518,120,G,L,mixed
1,EV,8481033,8481559,12522,G,C,mixed
1,EV,8481033,8482110,10603,G,C,mixed
1,EV,8481033,8482125,1230,G,R,mixed
1,EV,8481033,8482684,836,G,D,mixed
1,EV,8481068,8481518,1593,C,L,FF
1,EV,8481068,8481537,1601,C,D,mixed
1,EV,8481068,8481559,16646,C,C,FF
1,EV,8481068,8481740,72,C,R,FF
1,EV,8481068,8482110,13706,C,C,FF
1,EV,8481068,8482125,4821,C,R,FF
1,EV,8481068,8482684,462,C,D,mixed
1,EV,8481518,8481537,603,L,D,mixed
1,EV,8481518,8481559,84,L,C,FF
1,EV,8481518,8482110,29,L,C,FF
1,EV,8481537,8481559,1587,D,C,mixed
1,EV,8481537,8481740,183,D,R,mixed
1,EV,8481537,8482110,2085,D,C,mixed
1,EV,8481537,8482125,394,D,R,mixed
1,EV,8481559,8481740,13,C,R,FF
1,EV,8481559,8482110,19742,C,C,FF
1,EV,8481559,8482125,1118,C,R,FF
1,EV,8481559,8482684,603,C,D,mixed
1,EV,8482110,8482110,22,C,C,FF
1,EV,8482110,8482125,1687,C,R,FF
1,EV,8482110,8482684,552,C,D,mixed
1,PP,8474090,8476923,120,D,D,DD
1,PP,8474090,8477425,104,D,L,mixed
1,PP,8474090,8478507,15,D,D,DD
1,PP,8474090,8479415,181,D,C,mixed
1,PP,8474090,8480003,70,D,C,mixed
1,PP,8474090,8480188,40,D,L,mixed
1,PP,8474090,8480860,40,D,D,DD
1,PP,8474090,8481068,166,D,C,mixed
1,PP,8474090,8481537,39,D,D,DD
1,PP,8474090,8482110,57,D,C,mixed
1,PP,8475193,8475287,4217,L,L,FF
1,PP,8475193,8476292,1916,L,L,FF
1,PP,8475193,8476462,1980,L,D,mixed
1,PP,8475193,8476923,4405,L,D,mixed
1,PP,8475193,8477425,3479,L,L,FF
1,PP,8475193,8477435,160,L,D,mixed
1,PP,8475193,8477970,852,L,G,mixed
1,PP,8475193,8478399,134,L,D,mixed
1,PP,8475193,8478406,532,L,G,mixed
1,PP,8475193,8478414,20,L,R,FF
1,PP,8475193,8478507,626,L,D,mixed
1,PP,8475193,8479407,1877,L,L,FF
1,PP,8475193,8479415,34,L,C,FF
1,PP,8475193,8480002,2068,L,C,FF
1,PP,8475193,8480003,112,L,C,FF
1,PP,8475193,8480188,833,L,L,FF
1,PP,8475193,8481033,334,L,G,mixed
1,PP,8475193,8481068,59,L,C,FF
1,PP,8475193,8481559,1647,L,C,FF
1,PP,8475193,8482110,2359,L,C,FF
1,PP,8475193,8482125,483,L,R,FF
1,PP,8475287,8476292,2164,L,L,FF
1,PP,8475287,8476462,471,L,D,mixed
1,PP,8475287,8476923,5697,L,D,mixed
1,PP,8475287,8477425,4560,L,L,FF
1,PP,8475287,8477435,279,L,D,mixed
1,PP,8475287,8477970,890,L,G,mixed
1,PP,8475287,8478399,174,L,D,mixed
1,PP,8475287,8478406,487,L,G,mixed
1,PP,8475287,8478414,94,L,R,FF
1,PP,8475287,8478507,1007,L,D,mixed
1,PP,8475287,8479407,445,L,L,FF
1,PP,8475287,8479415,67,L,C,FF
1,PP,8475287,8480002,42,L,C,FF
1,PP,8475287,8480003,386,L,C,FF
1,PP,8475287,8480188,1362,L,L,FF
1,PP,8475287,8480860,39,L,D,mixed
1,PP,8475287,8481033,392,L,G,mixed
1,PP,8475287,8481068,187,L,C,FF
1,PP,8475287,8481559,331,L,C,FF
1,PP,8475287,8482110,2679,L,C,FF
1,PP,8475287,8482125,1042,L,R,FF
1,PP,8476292,8476462,1138,L,D,mixed
1,PP,8476292,8476923,2516,L,D,mixed
1,PP,8476292,8477425,1533,L,L,FF
1,PP,8476292,8477435,99,L,D,mixed
1,PP,8476292,8477970,528,L,G,mixed
1,PP,8476292,8478399,84,L,D,mixed
1,PP,8476292,8478406,576,L,G,mixed
1,PP,8476292,8478414,66,L,R,FF
1,PP,8476292,8478507,205,L,D,mixed
1,PP,8476292,8479407,1298,L,L,FF
1,PP,8476292,8479415,21,L,C,FF
1,PP,8476292,8480002,1352,L,C,FF
1,PP,8476292,8480003,79,L,C,FF
1,PP,8476292,8480188,148,L,L,FF
1,PP,8476292,8481033,259,L,G,mixed
1,PP,8476292,8481559,1016,L,C,FF
1,PP,8476292,8482110,1652,L,C,FF
1,PP,8476292,8482125,225,L,R,FF
1,PP,8476462,8476923,370,D,D,DD
1,PP,8476462,8477425,313,D,L,mixed
1,PP,8476462,8477435,57,D,D,DD
1,PP,8476462,8477970,1215,D,G,mixed
1,PP,8476462,8478399,358,D,D,DD
1,PP,8476462,8478406,1010,D,G,mixed
1,PP,8476462,8478414,1559,D,R,mixed
1,PP,8476462,8478507,187,D,D,DD
1,PP,8476462,8479407,6544,D,L,mixed
1,PP,8476462,8479414,1383,D,R,mixed
1,PP,8476462,8479415,265,D,C,mixed
1,PP,8476462,8480002,6998,D,C,mixed
1,PP,8476462,8480003,144,D,C,mixed
1,PP,8476462,8480188,716,D,L,mixed
1,PP,8476462,8481033,402,D,G,mixed
1,PP,8476462,8481068,191,D,C,mixed
1,PP,8476462,8481537,32,D,D,DD
1,PP,8476462,8481559,6707,D,C,mixed
1,PP,8476462,8482110,1790,D,C,mixed
1,PP,8476462,8482125,817,D,R,mixed
1,PP,8476462,8482684,33,D,D,DD
1,PP,8476923,8477425,5562,D,L,mixed
1,PP,8476923,8477435,294,D,D,DD
1,PP,8476923,8477970,963,D,G,mixed
1,PP,8476923,8478399,226,D,D,DD
1,PP,8476923,8478406,768,D,G,mixed
1,PP,8476923,8478414,100,D,R,mixed
1,PP,8476923,8478507,913,D,D,DD
1,PP,8476923,8479407,802,D,L,mixed
1,PP,8476923,8479414,171,D,R,mixed
1,PP,8476923,8479415,574,D,C,mixed
1,PP,8476923,8480002,578,D,C,mixed
1,PP,8476923,8480003,511,D,C,mixed
1,PP,8476923,8480188,1485,D,L,mixed
1,PP,8476923,8480860,94,D,D,DD
1,PP,8476923,8481033,414,D,G,mixed
1,PP,8476923,8481068,474,D,C,mixed
1,PP,8476923,8481559,545,D,C,mixed
1,PP,8476923,8482110,3600,D,C,mixed
1,PP,8476923,8482125,1129,D,R,mixed
1,PP,8477425,8477435,255,L,D,mixed
1,PP,8477425,8477970,629,L,G,mixed
1,PP,8477425,8478399,162,L,D,mixed
1,PP,8477425,8478406,619,L,G,mixed
1,PP,8477425,8478414,25,L,R,FF
1,PP,8477425,8478507,981,L,D,mixed
1,PP,8477425,8479407,343,L,L,FF
1,PP,8477425,8479414,185,L,R,FF
1,PP,8477425,8479415,571,L,C,FF
1,PP,8477425,8480002,70,L,C,FF
1,PP,8477425,8480003,198,L,C,FF
1,PP,8477425,8480188,1391,L,L,FF
1,PP,8477425,8480860,89,L,D,mixed
1,PP,8477425,8481033,233,L,G,mixed
1,PP,8477425,8481068,280,L,C,FF
1,PP,8477425,8481537,40,L,D,mixed
1,PP,8477425,8481559,320,L,C,FF
1,PP,8477425,8482110,2824,L,C,FF
1,PP,8477425,8482125,877,L,R,FF
1,PP,8477435,8477970,363,D,G,mixed
1,PP,8477435,8478406,51,D,G,mixed
1,PP,8477435,8478414,15,D,R,mixed
1,PP,8477435,8478507,462,D,D,DD
1,PP,8477435,8479407,67,D,L,mixed
1,PP,8477435,8479415,432,D,C,mixed
1,PP,8477435,8480002,50,D,C,mixed
1,PP,8477435,8480003,236,D,C,mixed
1,PP,8477435,8480188,142,D,L,mixed
1,PP,8477435,8481033,260,D,G,mixed
1,PP,8477435,8481068,232,D,C,mixed
1,PP,8477435,8481518,40,D,L,mixed
1,PP,8477435,8481559,48,D,C,mixed
1,PP,8477435,8482110,149,D,C,mixed
1,PP,8477970,8478399,100,G,D,mixed
1,PP,8477970,8478414,573,G,R,mixed
1,PP,8477970,8478507,289,G,D,mixed
1,PP,8477970,8479407,996,G,L,mixed
1,PP,8477970,8479414,235,G,R,mixed
1,PP,8477970,8479415,176,G,C,mixed
1,PP,8477970,8480002,1603,G,C,mixed
1,PP,8477970,8480003,193,G,C,mixed
1,PP,8477970,8480188,234,G,L,mixed
1,PP,8477970,8480860,39,G,D,mixed
1,PP,8477970,8481068,118,G,C,mixed
1,PP,8477970,8481559,997,G,C,mixed
1,PP,8477970,8482110,909,G,C,mixed
1,PP,8477970,8482125,258,G,R,mixed
1,PP,8477970,8482684,33,G,D,mixed
1,PP,8478399,8478414,42,D,R,mixed
1,PP,8478399,8478507,58,D,D,DD
1,PP,8478399,8479407,252,D,L,mixed
1,PP,8478399,8479414,54,D,R,mixed
1,PP,8478399,8479415,182,D,C,mixed
1,PP,8478399,8480002,207,D,C,mixed
1,PP,8478399,8480003,44,D,C,mixed
1,PP,8478399,8480188,39,D,L,mixed
1,PP,8478399,8481068,94,D,C,mixed
1,PP,8478399,8481559,229,D,C,mixed
1,PP,8478399,8482110,89,D,C,mixed
1,PP,8478399,8482125,103,D,R,mixed
1,PP,8478406,8478414,204,G,R,mixed
1,PP,8478406,8478507,150,G,D,mixed
1,PP,8478406,8479407,932,G,L,mixed
1,PP,8478406,8479414,81,G,R,mixed
1,PP,8478406,8479415,194,G,C,mixed
1,PP,8478406,8480002,911,G,C,mixed
1,PP,8478406,8480003,16,G,C,mixed
1,PP,8478406,8480860,62,G,D,mixed
1,PP,8478406,8481559,657,G,C,mixed
1,PP,8478406,8482110,579,G,C,mixed
