team_id,pairs_EV__gini,pairs_PP__gini,pairs_SH__gini,trios_EV__gini,trios_PP__gini,trios_SH__gini,pairs_EV__hhi,pairs_PP__hhi,pairs_SH__hhi,trios_EV__hhi,trios_PP__hhi,trios_SH__hhi,pairs_EV__pair_dd_share,pairs_PP__pair_dd_share,pairs_SH__pair_dd_share,pairs_EV__pair_ff_share,pairs_PP__pair_ff_share,pairs_SH__pair_ff_share,pairs_EV__share_top_1,pairs_PP__share_top_1,pairs_SH__share_top_1,trios_EV__share_top_1,trios_PP__share_top_1,trios_SH__share_top_1,pairs_EV__share_top_3,pairs_PP__share_top_3,pairs_SH__share_top_3,trios_EV__share_top_3,trios_PP__share_top_3,trios_SH__share_top_3,pairs_EV__share_top_5,pairs_PP__share_top_5,pairs_SH__share_top_5,trios_EV__share_top_5,trios_PP__share_top_5,trios_SH__share_top_5,trios_EV__trio_fwd_share,trios_PP__trio_fwd_share,trios_SH__trio_fwd_share,deployment_cluster,full_name,tri_code
22,-0.602420484542992,-0.7294265392215687,-0.6039748919175988,-0.7048054325691292,-0.72043737933018,-0.5835349112093084,0.005947534546111893,0.018260212570420088,0.011140514187349897,0.001518452875723702,0.009400476659630234,0.004655336217719436,0.06877685011355147,0.04313011526819362,0.1551912568306011,0.21157643437947812,0.3792008145692799,0.1680578939595333,0.019395754084646916,0.042698482089989984,0.05886279722345296,0.0077848537330563366,0.031688066910118974,0.02571116467603752,0.04804502095818652,0.12495227133125633,0.10342342342342342,0.019950811594334695,0.09065601924471917,0.06409735575838005,0.07338750203169898,0.19835758041934823,0.13813616895584108,0.03106163818881178,0.13564303029927274,0.09868284447814822,0.05528418784447619,0.1780508521864208,0.0017513925376233422,1,Edmonton Oilers,EDM
23,-0.6038434190717261,-0.7330044051611253,-0.6376450146135045,-0.6853703730939009,-0.692420150490613,-0.5519232464898044,0.0038807744481309837,0.013624815522791102,0.008755143789578184,0.000836899266297641,0.006203067172582716,0.003124307295425889,0.06773320328205307,0.01970888080224451,0.1584176418820141,0.21111793299746429,0.4800827800772244,0.15808307452851458,0.014118692113754229,0.03601951906071465,0.02467797892225673,0.005101960358695642,0.026123584460522178,0.015039281705948373,0.03398808927672039,0.10491495134124096,0.0660915987228255,0.012309638901798394,0.06959244259201007,0.03942760942760943,0.05125326761098992,0.16474994675778032,0.10285764159108596,0.018646969389165477,0.10607698961937716,0.0587317620650954,0.05688175603909772,0.2699011088392576,0.0024017957351290683,0,Vancouver Canucks,VAN
24,-0.6112534869083279,-0.7535639753990953,-0.6919484002699231,-0.6837554179964157,-0.7425199552851967,-0.6231149711548643,0.00483741926758669,0.016007750774080388,0.013537578789461106,0.0010677392244193998,0.008224058910204743,0.006042851565447928,0.0693021041808713,0.03184407219591915,0.13789101719888905,0.20961395468221186,0.43168545266649044,0.16410660964128776,0.01472900148507239,0.03599221322310077,0.0370969214118997,0.004605306624263455,0.029566051400497173,0.027865294405937126,0.03872302003333548,0.10397269821432863,0.10531222698882528,0.01321471657273208,0.0704359059680166,0.08039527510226943,0.060241427904013344,0.16332043548270808,0.16481725365427494,0.02115591385840616,0.10700444322652626,0.11797241475880417,0.054167312268567885,0.22728473839769814,0.0009301767335793801,0,Anaheim Ducks,ANA
25,-0.6362783222003462,-0.7564270446477204,-0.6940134621476085,-0.7515263450865997,-0.7906513715059298,-0.700293285545185,0.006992312383026552,0.02122675410266675,0.023847145218417947,0.002125954630964741,0.013284776925157888,0.015524122725942485,0.07021722708319703,0.031235623860557837,0.1572922077922078,0.2121598391615463,0.44770066960862825,0.16585714285714287,0.01874951671137706,0.04638700993337991,0.08020779220779221,0.011309594943659549,0.0394214308680275,0.048042155173272504,0.053766677175096214,0.13086333509396672,0.16138311688311688,0.02820827134440654,0.10444311200326738,0.13020091442459983,0.08416686989572862,0.20371522039154213,0.23383116883116883,0.0426677028567503,0.16314728399245723,0.20061559303124782,0.05608545801199872,0.24774716059681778,0.00047813050970704546,1,Dallas Stars,DAL
26,-0.6273831052303328,-0.7649717828323589,-0.6843041690420462,-0.7412873887598156,-0.7764925395524918,-0.6655079853436539,0.005899365321626717,0.02049853417626662,0.014491663931223996,0.0017877708719407778,0.01294511433227898,0.007055457665016763,0.06937926772692889,0.016711976916790366,0.1576378899065863,0.20969346993848223,0.5085519622396051,0.15267889117516736,0.02323629534158416,0.04423586903947829,0.05552014858786897,0.0078095630535592545,0.03359137643969172,0.027936754292365893,0.05836846121197238,0.11748002735293626,0.11374741276228977,0.022221217192046193,0.09414425239018864,0.06962142523302675,0.08595410289534679,0.18760111413179445,0.15970161030889038,0.03522511120539251,0.14750939768962734,0.10225839734036456,0.05432690616535762,0.30510307420312743,0.0013403998271589697,1,Los Angeles Kings,LAK
28,-0.6552575042138832,-0.6690108882154726,-0.675888357277486,-0.7149266246077537,-0.6458000828034649,-0.6227363314004596,0.004726354789290021,0.010969061218740962,0.012732167420245409,0.0011479016097814345,0.005443043692503128,0.00535625732022408,0.0707162373117135,0.0318079089935876,0.14612472328436305,0.21082383002019248,0.45572953274868344,0.16311757898973636,0.013553878974608795,0.03672264454945554,0.03347630307909036,0.006516468319344503,0.025175785985613836,0.019366028478889973,0.03990223896766809,0.09766752814213264,0.09097026564701147,0.01645213977728885,0.06798212698156124,0.05393932424921903,0.06511992664375368,0.15391935292018555,0.13904960756691487,0.024983613759481875,0.1075267575712092,0.08342436612430289,0.057022227418579575,0.2518329080601771,0.0,0,San Jose Sharks,SJS
29,-0.6254634229149613,-0.6504754688788349,-0.7260471763384284,-0.6863962755362089,-0.6227879659405446,-0.6386670959353189,0.003573588501519992,0.008609103047166966,0.0181143251992567,0.0007951657761875797,0.0034731293221453422,0.010072577896243278,0.06772088292976841,0.016124023713183402,0.14478850130172363,0.21110352462178866,0.46807659734638185,0.18148789941150373,0.015033287871726033,0.0310200432859697,0.05074629364541216,0.00517490031311658,0.017542940930037703,0.03687290734644495,0.03426217187239334,0.080601298579091,0.13509463656378445,0.012696016024442092,0.04726358685302967,0.10124926141639233,0.05199219871939296,0.12113955020231486,0.2028763488117063,0.019475587678778477,0.07012415736755913,0.16134886469148307,0.05731319702982402,0.2650055223369006,0.0008722320700036577,0,Columbus Blue Jackets,CBJ
30,-0.6672741414286282,-0.7333762536508164,-0.6886476229262805,-0.7496260279328553,-0.7375102704521821,-0.6461825528162756,0.005661727804859482,0.01767479184628255,0.014675714844130728,0.0015055652893684792,0.009865637558920882,0.007971122602420751,0.0696326786580304,0.021138435375765378,0.15369141284136553,0.20890453770754197,0.4531700527748353,0.1639348601451817,0.01825893626321145,0.043792187804310344,0.03932610292414688,0.006637309064887688,0.03358267776596881,0.037047126123672024,0.049883367767892844,0.12608482925369446,0.10872744357170744,0.01815302845281555,0.09083188828826996,0.08472853760241393,0.07162368676066794,0.19710047169587255,0.16784563363132854,0.02818760734124743,0.1435603537266907,0.12786287534312596,0.05431724632420236,0.25021739240982666,0.00015715692642960418,1,Minnesota Wild,MIN
52,-0.623120803809388,-0.7290025801628814,-0.6377892875928769,-0.7337761947503022,-0.7352607914328676,-0.5815807943910319,0.006236512071020244,0.015073913281030098,0.012613734862229392,0.0015564246767623775,0.007604280007407074,0.005261927183470954,0.06892136839608357,0.04518852333327654,0.1524310206719216,0.2120557419555037,0.3939226142810897,0.165907148001804,0.0190710768115315,0.04147002197877089,0.03870516091249941,0.0071674946806363216,0.030340044742729305,0.03221646804350991,0.05213194629891258,0.11123558175591639,0.11120161013469396,0.02040958682274115,0.0823668903803132,0.06337222603523221,0.08395397305397709,0.17570664304090777,0.154935076299652,0.03243671169562466,0.1245413870246085,0.08921403464986169,0.05652392752144527,0.19156599552572706,0.004305234916079117,1,Winnipeg Jets,WPG
53,-0.649228399335452,-0.6749733488470736,-0.6890356308083143,-0.7314660324826022,-0.6876235466509999,-0.6564034550375779,0.005313952300085006,0.01247634457730803,0.012962148116472793,0.0014338294531914028,0.005349026699454826,0.006186084941129559,0.06899123358695003,0.051444686374258225,0.1500076472087688,0.2068288873842571,0.3838496071270198,0.16396125414223808,0.016526863773432186,0.030214099580968705,0.03635992862605149,0.007047722793041848,0.01868942527316501,0.023868091321392882,0.04111034690088967,0.07941664466046507,0.09890899821565129,0.018048930710332534,0.04438545589233903,0.062410638788531016,0.06322605546501002,0.12189276585567585,0.14917155238338006,0.028091474111205557,0.06923781303372636,0.09614882004765932,0.05361017670909171,0.18894170422042514,0.0013990314397724652,0,Arizona Coyotes,ARI
54,-0.5776606306935825,-0.6805716399905326,-0.7079940313619207,-0.6940087439501311,-0.6559694105597267,-0.6463603746737765,0.004589470996299973,0.012062556849822017,0.018125953612283297,0.001159329189494369,0.004842549874507827,0.010258195193412123,0.06803953917101715,0.015301271079723889,0.15260442669329338,0.20727671329948902,0.4981676509439296,0.16956047410365932,0.015196173414308728,0.03572695172158574,0.0527449566391154,0.005354210622853566,0.018931016324381253,0.033754349033710496,0.04295469769862316,0.08931480938943971,0.13325382296924984,0.013763847633563956,0.05051079515534492,0.09564950442943601,0.06277493896396522,0.13935104518423716,0.19490209130748323,0.021187510616710356,0.07866771985255397,0.1462152442768178,0.05428300777607765,0.29085834649815695,0.0002192790106131041,0,Vegas Golden Knights,VGK
55,-0.6125606170185051,-0.6600404831428209,-0.6958713970003105,-0.7487053884185748,-0.7162243092583254,-0.6664390944823081,0.006625933693150246,0.014324379527518123,0.021171986166744226,0.0019353772304353904,0.0070683758951352125,0.01159903374842283,0.0684478666798192,0.014663653283701143,0.14349431055864584,0.2065104997766005,0.4997075245945227,0.16200947152378398,0.023866029929730703,0.033936009926438006,0.04275965101858768,0.009108844133442153,0.020163766152807787,0.03533243486073675,0.05379750140712673,0.097420898697155,0.1257116334389754,0.022857656660735914,0.055771421072119916,0.10539083557951483,0.07972170804876492,0.15064699104848,0.20586422215292233,0.034199673866125976,0.08645765468495872,0.16666666666666666,0.053208435695722756,0.29470876903535453,0.00025831087151841867,1,Seattle Kraken,SEA
