share_top_1,share_top_3,share_top_5,share_top_10,hhi,gini,team_id,bucket,total_seconds,num_units,pair_dd_share,pair_ff_share,trio_fwd_share,full_name,tri_code
0.01769116961553272,0.04512821849114182,0.06818756930631437,0.12175443777559665,0.005655916186849102,-0.5955448302347368,1,pairs_EV,3453870.0,421,0.06946903039199506,0.21185394933798898,,New Jersey Devils,NJD
0.016619317283779612,0.04685692248360972,0.0733900108224424,0.13254302107646232,0.005824498936966063,-0.6678314650436314,2,pairs_EV,3479806.0,525,0.06848284071008556,0.2096800798665213,,New York Islanders,NYI
0.01906049443575175,0.051072470214511556,0.08039871007623789,0.1455962482586642,0.0065758185739067275,-0.6297302819574091,3,pairs_EV,3426249.0,426,0.06936828000533528,0.21261677128544948,,New York Rangers,NYR
0.014613227622265084,0.03991140832057869,0.062182050575521744,0.1144282178160507,0.005153461570723041,-0.6278067644453841,4,pairs_EV,3454952.0,516,0.06991761390606874,0.20905008231662842,,Philadelphia Flyers,PHI
0.021466084220549873,0.05036783053304199,0.07437110362435725,0.12621224766149575,0.006126067052215975,-0.6592315993647752,5,pairs_EV,3314298.0,488,0.0691319851141931,0.2151092026124386,,Pittsburgh Penguins,PIT
0.015090013964068429,0.04141265302497249,0.06545903791022535,0.11975052180220366,0.005711077472342227,-0.6751324081251731,6,pairs_EV,3242608.0,531,0.07066009829125199,0.21538033582844426,,Boston Bruins,BOS
0.014896107509058917,0.04152900165577108,0.06578321938121169,0.1175959067052605,0.005085127645902762,-0.5811790203888799,7,pairs_EV,3429218.0,466,0.06898394911026362,0.2095781020629193,,Buffalo Sabres,BUF
0.011045133904448631,0.03222575726644605,0.051379105475917765,0.0938626623009248,0.003883428045129504,-0.5756155784996866,8,pairs_EV,3384839.0,609,0.06819349457980128,0.21302549397475035,,Montréal Canadiens,MTL
0.019087739448916414,0.04529634895970453,0.06870291840688048,0.11953643029081022,0.005058556375221829,-0.6548123518178236,9,pairs_EV,3183038.0,618,0.06919207373584607,0.21342126609861398,,Ottawa Senators,OTT
0.01331841180123197,0.03589696823744124,0.057242491423660544,0.10357449787391777,0.004519246625427581,-0.6825594150066856,10,pairs_EV,3388392.0,750,0.06941050504191959,0.2130252343884651,,Toronto Maple Leafs,TOR
0.023269264107366777,0.06028200609162655,0.08859769186646237,0.13964918582553493,0.0065427292483752906,-0.5743967013393865,12,pairs_EV,3362977.0,354,0.06906826897715923,0.2087804941871443,,Carolina Hurricanes,CAR
0.016664221690622837,0.04586703597544897,0.07275115544259324,0.13005424784216826,0.006169687831019365,-0.6418853917172853,13,pairs_EV,3265199.0,447,0.06915198736738556,0.21217879829070144,,Florida Panthers,FLA
0.020724361305067263,0.052119287362633285,0.08038496070996609,0.14517530255923186,0.006724720934299147,-0.6108613349980244,14,pairs_EV,3369175.0,386,0.06901897348757485,0.2121053373600362,,Tampa Bay Lightning,TBL
0.013610276334536072,0.03792885856801522,0.05977295113947245,0.10963511337571594,0.004654799383113635,-0.6020866629827627,15,pairs_EV,3429394.0,534,0.06848702715406862,0.21397278936161898,,Washington Capitals,WSH
0.011074458468316404,0.030296028236129095,0.04759599187985149,0.08661375774890279,0.003752043106306452,-0.6305661948089776,16,pairs_EV,3449198.0,731,0.06916651349096224,0.21139667830028894,,Chicago Blackhawks,CHI
0.014085712948309032,0.040346850127066194,0.06351858117216122,0.11892050911801424,0.005018939128802473,-0.5896853206630289,17,pairs_EV,3375406.0,498,0.0694903072400772,0.21257472434427147,,Detroit Red Wings,DET
0.016553338268038394,0.045094713372551255,0.06954607705931536,0.1236769945848105,0.004791424307470412,-0.6222766533698396,18,pairs_EV,3336910.0,603,0.06786937615938099,0.2091836459478979,,Nashville Predators,NSH
0.01713638064456652,0.0507946411420981,0.08040370390138075,0.13928503846124207,0.005346826456649464,-0.62425962327958,19,pairs_EV,3503657.0,556,0.06772866179537551,0.20935411200354373,,St. Louis Blues,STL
0.018092174882658917,0.04978666357062778,0.0796023645996979,0.14300766874318963,0.00671905187432721,-0.6490104598331968,20,pairs_EV,3307452.0,424,0.0701549107893327,0.21048347791593044,,Calgary Flames,CGY
0.017822112726927544,0.05117608663516408,0.08156710454661807,0.14906413556596368,0.006140457066097806,-0.7057259971490503,21,pairs_EV,3402683.0,681,0.06481826252989185,0.2279571737949142,,Colorado Avalanche,COL
0.019395754084646916,0.04804502095818652,0.07338750203169898,0.130128641960213,0.005947534546111893,-0.602420484542992,22,pairs_EV,3353105.0,425,0.06877685011355147,0.21157643437947812,,Edmonton Oilers,EDM
0.014118692113754229,0.03398808927672039,0.05125326761098992,0.09033251615843613,0.0038807744481309837,-0.6038434190717261,23,pairs_EV,3444795.0,674,0.06773320328205307,0.21111793299746429,,Vancouver Canucks,VAN
0.01472900148507239,0.03872302003333548,0.060241427904013344,0.1113283885803196,0.00483741926758669,-0.6112534869083279,24,pairs_EV,3401181.0,543,0.0693021041808713,0.20961395468221186,,Anaheim Ducks,ANA
0.01874951671137706,0.053766677175096214,0.08416686989572862,0.15350168630553357,0.006992312383026552,-0.6362783222003462,25,pairs_EV,3362380.0,400,0.07021722708319703,0.2121598391615463,,Dallas Stars,DAL
0.02323629534158416,0.05836846121197238,0.08595410289534679,0.13889283546812528,0.005899365321626717,-0.6273831052303328,26,pairs_EV,3343261.0,481,0.06937926772692889,0.20969346993848223,,Los Angeles Kings,LAK
0.013553878974608795,0.03990223896766809,0.06511992664375368,0.11815924773193046,0.004726354789290021,-0.6552575042138832,28,pairs_EV,3382943.0,681,0.0707162373117135,0.21082383002019248,,San Jose Sharks,SJS
0.015033287871726033,0.03426217187239334,0.05199219871939296,0.08777042633585751,0.003573588501519992,-0.6254634229149613,29,pairs_EV,3488658.0,771,0.06772088292976841,0.21110352462178866,,Columbus Blue Jackets,CBJ
0.01825893626321145,0.049883367767892844,0.07162368676066794,0.12108532845427493,0.005661727804859482,-0.6672741414286282,30,pairs_EV,3383713.0,535,0.0696326786580304,0.20890453770754197,,Minnesota Wild,MIN
0.0190710768115315,0.05213194629891258,0.08395397305397709,0.14996203209593273,0.006236512071020244,-0.623120803809388,52,pairs_EV,3351515.0,462,0.06892136839608357,0.2120557419555037,,Winnipeg Jets,WPG
0.016526863773432186,0.04111034690088967,0.06322605546501002,0.11207009086370326,0.005313952300085006,-0.649228399335452,53,pairs_EV,3362949.0,543,0.06899123358695003,0.2068288873842571,,Arizona Coyotes,ARI
0.015196173414308728,0.04295469769862316,0.06277493896396522,0.10495651355525906,0.004589470996299973,-0.5776606306935825,54,pairs_EV,3612620.0,512,0.06803953917101715,0.20727671329948902,,Vegas Golden Knights,VGK
0.023866029929730703,0.05379750140712673,0.07972170804876492,0.13077864881018006,0.006625933693150246,-0.6125606170185051,55,pairs_EV,3446740.0,381,0.0684478666798192,0.2065104997766005,,Seattle Kraken,SEA
0.00692839256058725,0.016940599518900867,0.02545003750553783,0.04521183160187206,0.0014296475216337397,-0.7035555653529666,1,trios_EV,4318029.0,2743,,,0.056525095130208716,New Jersey Devils,NJD
0.005368127053894324,0.015277285866923519,0.02427006328352265,0.0438961075141676,0.001421830469583921,-0.7370798916693807,2,trios_EV,4379181.0,3213,,,0.05521146534020859,New York Islanders,NYI
0.009200882147637703,0.023660145936804978,0.03511385212104891,0.060287647081100265,0.001857580334819511,-0.7405594720134957,3,trios_EV,4277742.0,2684,,,0.056222418275809996,New York Rangers,NYR
0.003736574929405506,0.01084645308105875,0.017711226688238327,0.0337718058227331,0.0011322873445550928,-0.7037294346852321,4,trios_EV,4332845.0,3508,,,0.05521937664513732,Philadelphia Flyers,PHI
0.008665031834499496,0.024382951332303948,0.03762431401223596,0.06645111449918517,0.0018278296810228304,-0.7519396749522373,5,trios_EV,4113776.0,3034,,,0.05829656257414113,Pittsburgh Penguins,PIT
0.006563440403736913,0.018579680963730794,0.028788951197351406,0.05069656675637989,0.0015566987139613425,-0.7547060290114999,6,trios_EV,4013901.0,3328,,,0.057327522527336874,Boston Bruins,BOS
0.008388253522897179,0.019841771410640828,0.030698795393081832,0.054124400520146394,0.0013865935139248005,-0.6954506492802393,7,trios_EV,4311863.0,3219,,,0.05469677492072452,Buffalo Sabres,BUF
0.005366808055512692,0.014270653824271843,0.02023560619535219,0.03359926686683338,0.0008295123167060732,-0.6737598527318895,8,trios_EV,4244795.0,4464,,,0.05901957573922887,Montréal Canadiens,MTL
0.007912322323694421,0.021177344813529047,0.03118110604668456,0.053509200016987855,0.0013536395862864098,-0.7300440148031484,9,trios_EV,3932221.0,4045,,,0.05677071558287289,Ottawa Senators,OTT
0.005672929182949833,0.014473600947257827,0.021306190996357957,0.03723712990927248,0.0010171622542764372,-0.7320834957273223,10,trios_EV,4219337.0,5003,,,0.057104469256662835,Toronto Maple Leafs,TOR
0.010213189336361922,0.022808026263773457,0.03435293794207067,0.06173110158251938,0.002055618143467006,-0.7241193053628178,12,trios_EV,4219348.0,2173,,,0.054186808009199526,Carolina Hurricanes,CAR
0.006905600747668148,0.018285405099637848,0.0283388363184722,0.05094546818413788,0.0016496433247903022,-0.7409930336298289,13,trios_EV,4065975.0,2875,,,0.05748584287901426,Florida Panthers,FLA
0.009579967678319291,0.02575765954765312,0.0388080899614575,0.06545555697699008,0.001914487010365962,-0.7237496216560408,14,trios_EV,4213271.0,2495,,,0.05783843479329955,Tampa Bay Lightning,TBL
0.004155038006926308,0.012217212314972423,0.019680874406739938,0.034887379795684174,0.0010301041125064024,-0.6827069491420504,15,trios_EV,4283956.0,3514,,,0.05830311982662754,Washington Capitals,WSH
0.004267824490934706,0.01109625144401377,0.017210338331561704,0.030472437495244267,0.0008560777475508333,-0.7160227737789379,16,trios_EV,4336870.0,5053,,,0.05676813001081425,Chicago Blackhawks,CHI
0.005164759994611098,0.014702310586726223,0.022825274331178404,0.040832082564054885,0.0011445363931343766,-0.6873453149321108,17,trios_EV,4216072.0,3452,,,0.05812803955909671,Detroit Red Wings,DET
0.0051137766308676814,0.013468652367625048,0.0214136707849162,0.03810071879175496,0.0010944419550395167,-0.7136716344590439,18,trios_EV,4184383.0,4083,,,0.05605629312613114,Nashville Predators,NSH
0.008724240950838605,0.020052813827981752,0.028923170175656904,0.048618712662378355,0.0012841395660160633,-0.7167972806551342,19,trios_EV,4428007.0,3877,,,0.05593261257265402,St. Louis Blues,STL
0.0077734815530852265,0.02217877176794528,0.033332845125981905,0.05762848396971162,0.0018938694307448305,-0.752337361498916,20,trios_EV,4096620.0,2597,,,0.05498288833233251,Calgary Flames,CGY
0.007775401435803929,0.022055970136034095,0.035524514834554245,0.06594187580378685,0.001650819524557477,-0.7637952051769559,21,trios_EV,4233865.0,4709,,,0.06877616551307139,Colorado Avalanche,COL
0.0077848537330563366,0.019950811594334695,0.03106163818881178,0.055078617928807715,0.001518452875723702,-0.7048054325691292,22,trios_EV,4178627.0,2821,,,0.05528418784447619,Edmonton Oilers,EDM
0.005101960358695642,0.012309638901798394,0.018646969389165477,0.03237912760188383,0.000836899266297641,-0.6853703730939009,23,trios_EV,4312068.0,4803,,,0.05688175603909772,Vancouver Canucks,VAN
0.004605306624263455,0.01321471657273208,0.02115591385840616,0.03908103595064067,0.0010677392244193998,-0.6837554179964157,24,trios_EV,4253137.0,3662,,,0.054167312268567885,Anaheim Ducks,ANA
0.011309594943659549,0.02820827134440654,0.0426677028567503,0.07426172052875273,0.002125954630964741,-0.7515263450865997,25,trios_EV,4192281.0,2502,,,0.05608545801199872,Dallas Stars,DAL
0.0078095630535592545,0.022221217192046193,0.03522511120539251,0.06430877015653824,0.0017877708719407778,-0.7412873887598156,26,trios_EV,4178979.0,3040,,,0.05432690616535762,Los Angeles Kings,LAK
