share_top_1,share_top_3,share_top_5,share_top_10,hhi,gini,team_id,bucket,total_seconds,num_units,pair_dd_share,pair_ff_share,trio_fwd_share,full_name,tri_code
0.00793546360490627,0.021698050205417277,0.03403100180806779,0.062308835787375186,0.0019466691376796522,-0.7541357113719804,13,trios_EV,4042990.0,2641,,,0.06309736111145464,Florida Panthers,FLA
0.01047883414295628,0.0275696378218361,0.04146147922358184,0.07129864691947985,0.0018582276140457377,-0.7246865450631116,14,trios_EV,3415170.0,2636,,,0.061568530995528774,Tampa Bay Lightning,TBL
0.007192024338284168,0.01872859081206225,0.029925143435538475,0.05173990403260708,0.001643442520089289,-0.7097594897580473,15,trios_EV,2802827.0,2557,,,0.06064983675410576,Washington Capitals,WSH
0.006483368733223535,0.016465452692747136,0.02531589041909224,0.045017445366987034,0.0011173664679983912,-0.7017062806421844,16,trios_EV,3941161.0,4094,,,0.05848505047116827,Chicago Blackhawks,CHI
0.005195764510599265,0.014094568519873112,0.02279096913769954,0.04187840268998076,0.0013246781046525396,-0.6676118882514093,17,trios_EV,4031553.0,2501,,,0.057692903950413155,Detroit Red Wings,DET
0.012318461061255694,0.0298878907127981,0.04555777827250581,0.07669227685051863,0.0019830822446589625,-0.7374806501830772,18,trios_EV,3746166.0,2970,,,0.057035112699223685,Nashville Predators,NSH
0.01033338679114402,0.025636186016831274,0.03894453603869929,0.06834072165159148,0.0019782658226511055,-0.7518394436743255,19,trios_EV,4159043.0,2814,,,0.0621503552620158,St. Louis Blues,STL
0.006902198602774445,0.019369828535626226,0.030525089211343906,0.05487016108057835,0.00140531867518109,-0.7397100875092879,20,trios_EV,4098694.0,4176,,,0.05347605847130818,Calgary Flames,CGY
0.012077087115652219,0.03415720297564845,0.054991150271534485,0.09763725746828177,0.002346939021285639,-0.7528174304156491,21,trios_EV,4037977.0,3476,,,0.05606644119072496,Colorado Avalanche,COL
0.01045818061768146,0.03013378302529218,0.04844744316658808,0.086750386303379,0.002469538225967356,-0.7571519150963429,22,trios_EV,4010449.0,2707,,,0.05657571010128791,Edmonton Oilers,EDM
0.00884181448359028,0.02317922493459183,0.03692249648150891,0.06380935974040235,0.0015882363703704776,-0.7257662356606847,23,trios_EV,3970452.0,3139,,,0.055745542321126156,Vancouver Canucks,VAN
0.005012197332980133,0.01388606920181565,0.02192914364625889,0.04049628543170525,0.00113490447313762,-0.7057515602418232,24,trios_EV,3684412.0,3528,,,0.058754286979849156,Anaheim Ducks,ANA
0.010648994538055031,0.02619216173702363,0.03839889687136521,0.06474969000370961,0.0021058612398053567,-0.7346179819817859,25,trios_EV,4059726.0,2133,,,0.05756595395846912,Dallas Stars,DAL
0.009821360512435914,0.026966325288614038,0.04249529734315256,0.07543233706677158,0.0023485102318614895,-0.7517281478634384,26,trios_EV,4066850.0,2514,,,0.058999963116416886,Los Angeles Kings,LAK
0.005013100000170388,0.0134333927608939,0.020563564108782538,0.03594846784238198,0.0009354829473458352,-0.6737976892397807,28,trios_EV,3521374.0,3972,,,0.059597475303674076,San Jose Sharks,SJS
0.004794977429691882,0.01322526076648133,0.02059393773475623,0.03559024496879792,0.0009361165741295028,-0.6854966353041319,29,trios_EV,3915764.0,4009,,,0.05698428199452265,Columbus Blue Jackets,CBJ
0.006414127817825507,0.01759740466504511,0.026939389465767415,0.04838963918623155,0.0013947814291583734,-0.7300817116601841,30,trios_EV,3800049.0,3532,,,0.059022396816462104,Minnesota Wild,MIN
0.010328305579907767,0.027848298003064736,0.04277297884069445,0.07333558372047277,0.0022719647917614685,-0.7542222527660837,52,trios_EV,4117810.0,2357,,,0.05551494605142054,Winnipeg Jets,WPG
0.007259290781614087,0.020992417912616572,0.03241770503033354,0.055440575844227284,0.00149264291678214,-0.7323232810578515,53,trios_EV,3853820.0,3140,,,0.06011463950054751,Arizona Coyotes,ARI
0.006525612011737395,0.015035101522626588,0.02340936535133748,0.04143961844955,0.0011429016708506597,-0.7119578816069213,54,trios_EV,4111645.0,3743,,,0.05642705048709215,Vegas Golden Knights,VGK
0.00786574208869454,0.02208027060042453,0.03291527749149587,0.0566378185675274,0.0017768735620473162,-0.7197300266814385,55,trios_EV,4021871.0,2412,,,0.056342930939356335,Seattle Kraken,SEA
0.026402270423254638,0.0699682317958287,0.10869729514199267,0.193254403636013,0.0077185860676842934,-0.6092981903592327,1,pairs_PP,383717.0,407,0.05315115045723802,0.37024682252806107,,New Jersey Devils,NJD
0.03300095732894468,0.0856406036550604,0.1298283261802575,0.2321361343272344,0.010059225800493298,-0.6166054428381508,2,pairs_PP,371868.0,323,0.05914733184893564,0.33137833855023824,,New York Islanders,NYI
0.04561143040813047,0.1178397324537572,0.17532850178695789,0.302030320887127,0.01386723258178947,-0.6623527613509935,3,pairs_PP,261338.0,296,0.04427599507151658,0.3864612111518417,,New York Rangers,NYR
0.020444879290203406,0.04776798483742739,0.07291240620296782,0.13202826141002302,0.006732983296137407,-0.6020483308770007,4,pairs_PP,374079.0,378,0.04317002558283144,0.3827052574456198,,Philadelphia Flyers,PHI
0.02599303505453517,0.07316728243384185,0.11218158355282928,0.19070515653449768,0.008896092165429196,-0.6454598937278601,5,pairs_PP,282845.0,357,0.044692322650214784,0.3821951952482809,,Pittsburgh Penguins,PIT
0.027040787463936188,0.07550189844563723,0.1180829858673118,0.20689896142877584,0.009116012455671276,-0.6315596120503117,6,pairs_PP,300509.0,354,0.05716634110792023,0.38888685530217065,,Boston Bruins,BOS
0.029169490540828378,0.07816741862401487,0.12426853590999748,0.2130279031040025,0.009755017193481243,-0.6283669421530551,7,pairs_PP,258215.0,313,0.038100032918304515,0.44433127432565883,,Buffalo Sabres,BUF
0.04126237127730408,0.10686650333240677,0.16662033834756582,0.2657715604455276,0.011462979892694937,-0.6314648056808335,8,pairs_PP,309386.0,351,0.04087127407187138,0.4049569146632362,,Montréal Canadiens,MTL
0.023163441506034273,0.0634677828037313,0.09961241765048143,0.17717815649693125,0.008352943277519747,-0.6267199588311936,9,pairs_PP,426232.0,335,0.060732183411850826,0.3328093620375758,,Ottawa Senators,OTT
0.02940552746258225,0.07586596216857178,0.11298652035089501,0.1898948927870586,0.007329744099046825,-0.5663958674355788,10,pairs_PP,334801.0,391,0.0513558800600954,0.3541775562199635,,Toronto Maple Leafs,TOR
0.02630311641745499,0.0622806682941715,0.09225520674397314,0.16092748703082088,0.00707273703422706,-0.5804819368060445,12,pairs_PP,419456.0,358,0.05464697131522734,0.3540490540128166,,Carolina Hurricanes,CAR
0.04340472086168861,0.09961025360506419,0.1529871560029222,0.2670032712786057,0.012647615527589712,-0.6711906770009726,13,pairs_PP,277873.0,309,0.046550042645381165,0.4161397472946274,,Florida Panthers,FLA
0.04896417481577606,0.12479028595263475,0.19965704222088335,0.3617277656764147,0.017013581606867098,-0.6688285387348422,14,pairs_PP,215770.0,284,0.033336423043055105,0.4559670019001715,,Tampa Bay Lightning,TBL
0.03151295498942502,0.08732061642832986,0.13323473441388325,0.22433105007849213,0.010353435065800881,-0.6163678765156991,15,pairs_PP,198109.0,296,0.037479367418946134,0.4192994765507877,,Washington Capitals,WSH
0.02206525899378779,0.05660311707916353,0.08867857362714424,0.16282362513683726,0.007068922237401496,-0.6369484156521132,16,pairs_PP,373619.0,465,0.048364778022530974,0.365875397129161,,Chicago Blackhawks,CHI
0.024075948418053682,0.0664205028240116,0.10552244214524917,0.19817126505722996,0.009446304086217397,-0.6035222342788132,17,pairs_PP,320112.0,296,0.0416760383865647,0.4242983705703004,,Detroit Red Wings,DET
0.033581447021247046,0.08731287321205389,0.1366921260935981,0.21540619358422441,0.008708142061075973,-0.5878874184523653,18,pairs_PP,360050.0,363,0.045685321483127345,0.3761366476878211,,Nashville Predators,NSH
0.0397567955598809,0.10564554205490408,0.1462502770256598,0.2408404878221126,0.01128585074717423,-0.6513154302489538,19,pairs_PP,311343.0,326,0.04267961701403276,0.41305890930581385,,St. Louis Blues,STL
0.02161877410913046,0.06309582476591839,0.10094992098152837,0.17896579264873316,0.007843666943579403,-0.6568046626283984,20,pairs_PP,294235.0,437,0.04904922935748636,0.39652998453617005,,Calgary Flames,CGY
0.05186034709429408,0.1314970289591567,0.20072008279753364,0.32079648669924754,0.01597729943379121,-0.7313183081145432,21,pairs_PP,250249.0,348,0.06669357320109172,0.3927008699335462,,Colorado Avalanche,COL
0.029755420020379217,0.08635326522641781,0.14086033188173006,0.25486649263088657,0.01134263563885755,-0.6724395461282213,22,pairs_PP,340543.0,336,0.06151939696308543,0.30727984424874394,,Edmonton Oilers,EDM
0.04426151530641222,0.11189441699324132,0.17045777247685578,0.2737654058045096,0.011935230967767706,-0.6539265977202593,23,pairs_PP,281712.0,363,0.050118560799681945,0.4092477423751917,,Vancouver Canucks,VAN
0.025462807812437163,0.07581871070657784,0.12470341425488278,0.23501990643306211,0.00999454223700796,-0.6398856941076535,24,pairs_PP,298396.0,380,0.036759876137749836,0.4354984651268784,,Anaheim Ducks,ANA
0.03492681366144986,0.10273341568833078,0.15241006863903922,0.25855914303404104,0.012721409866044846,-0.6576304264202523,25,pairs_PP,337563.0,273,0.04143522838699739,0.40747356789695555,,Dallas Stars,DAL
0.03948840131155579,0.1066405172677964,0.16155808537370148,0.28707903042932004,0.01444079271953346,-0.6923195663813386,26,pairs_PP,261064.0,288,0.03373119235130083,0.45517574234670427,,Los Angeles Kings,LAK
0.030923619769713428,0.08184209065072867,0.11909076683106093,0.18633424364339402,0.007265319283145325,-0.5913212354016317,28,pairs_PP,198101.0,442,0.044209771783080345,0.48681228262351023,,San Jose Sharks,SJS
0.02310382600956217,0.06414813377911156,0.0961266360099045,0.15966714971986717,0.006348745914395468,-0.5999676221230759,29,pairs_PP,350548.0,440,0.0554503234935016,0.3608863836050983,,Columbus Blue Jackets,CBJ
0.03557061051197044,0.08688558961120647,0.13352246668326498,0.2336135389776316,0.010269022324796973,-0.6680808340410158,30,pairs_PP,305252.0,372,0.03181305937389436,0.4250913998925478,,Minnesota Wild,MIN
0.029383900124734345,0.08338911628825704,0.13048821973728972,0.2283589569136114,0.011532587835620021,-0.6638005633367189,52,pairs_PP,273381.0,288,0.04813794667515299,0.39278150273793716,,Winnipeg Jets,WPG
0.03495611514043801,0.08776326071933711,0.13643056892086516,0.22473310642805014,0.010323371286971026,-0.639326195662075,53,pairs_PP,309674.0,317,0.03440069234097793,0.4148330179479065,,Arizona Coyotes,ARI
0.03157619952118762,0.0738896121070149,0.11385018049921515,0.1963130759745412,0.00849829860481663,-0.6502792121339811,54,pairs_PP,291137.0,413,0.036889849108838794,0.4244462229122372,,Vegas Golden Knights,VGK
0.024546598611208708,0.06581107583413719,0.10047655855729243,0.17689202051884834,0.008140604344676594,-0.5568404846816382,55,pairs_PP,313078.0,285,0.03588562594624982,0.426305904598854,,Seattle Kraken,SEA
0.01303591091535538,0.038326288495009415,0.06113786401855169,0.10588569601818634,0.0026318234456932203,-0.6291766265346743,1,trios_PP,394142.0,1771,,,0.17644148555596714,New Jersey Devils,NJD
0.018192546473270715,0.051345047980202604,0.08044345762660135,0.1465678831485593,0.004149545414489858,-0.676357514848209,2,trios_PP,393183.0,1420,,,0.13942362716597614,New York Islanders,NYI
0.028459361825313337,0.07727246780993387,0.12235486948650831,0.22293710399491157,0.00719493179121609,-0.7087963044735802,3,trios_PP,245262.0,1036,,,0.1965612284006491,New York Rangers,NYR
0.006610477607007106,0.018936919779755673,0.030193094149464996,0.05670320791788318,0.0019006607568432426,-0.6130678100000504,4,trios_PP,381213.0,1606,,,0.18692961677592318,Philadelphia Flyers,PHI
0.014596763942106888,0.03552036609947882,0.055169157571685404,0.09681297328708664,0.00300874710333312,-0.6255559600078312,5,trios_PP,275335.0,1206,,,0.18532696533313964,Pittsburgh Penguins,PIT
0.01817013320869362,0.049266767936433746,0.07356420892731946,0.12127906637064735,0.0033796524462326705,-0.6357783863479921,6,trios_PP,273856.0,1393,,,0.1885406929189063,Boston Bruins,BOS
0.01990697136436491,0.04862522513590773,0.07158495679042945,0.11885110461177481,0.0038767214037282705,-0.6462872441261873,7,trios_PP,242076.0,1100,,,0.2470009418529718,Buffalo Sabres,BUF
0.02898494987565059,0.07534676819731816,0.10934415301387072,0.16692946696407968,0.005136352821145744,-0.6699965911236758,8,trios_PP,312024.0,1468,,,0.20575340358433966,Montréal Canadiens,MTL
0.012165315221660082,0.0348210779217779,0.054489800632984496,0.09033659066232357,0.002762439816678999,-0.6549242114638809,9,trios_PP,432870.0,1405,,,0.14109778917457896,Ottawa Senators,OTT
0.01568588540914995,0.04199740222254294,0.06427995862798865,0.10689673834608168,0.0024960389052026133,-0.6097027122786272,10,trios_PP,332592.0,1767,,,0.15914393611391736,Toronto Maple Leafs,TOR
0.0142311843279433,0.03248036554427505,0.048400510192163036,0.08438027070086013,0.0023370021952546062,-0.6202375364353897,12,trios_PP,428074.0,1488,,,0.16372169297831685,Carolina Hurricanes,CAR
0.023429383364908636,0.06839745156756095,0.10571487502291756,0.18029624763185234,0.005888362818860687,-0.6910000300074741,13,trios_PP,261808.0,1057,,,0.2143517386787264,Florida Panthers,FLA
0.03796377514119077,0.10467865954685585,0.16362741024575658,0.2865569969581788,0.010219517491701378,-0.7047868097441868,14,trios_PP,194949.0,986,,,0.2553129279965529,Tampa Bay Lightning,TBL
0.02020510316200708,0.049339075038012895,0.07583711612523723,0.12544810823409286,0.004009986116855209,-0.6332289251725639,15,trios_PP,180202.0,1044,,,0.21970899324091853,Washington Capitals,WSH
0.012248076407368443,0.033278668234420446,0.05113249582276131,0.08837954081316914,0.0023051571335473784,-0.6445710467658416,16,trios_PP,387816.0,1861,,,0.17039266043690823,Chicago Blackhawks,CHI
0.015488161424777044,0.04076765081722632,0.0640868675109889,0.11164187891803652,0.003422529328991834,-0.6474522623941567,17,trios_PP,298938.0,1232,,,0.22922144391144653,Detroit Red Wings,DET
0.023007865653313864,0.061218789065524984,0.08654707776044605,0.125640259754627,0.0033820699401375903,-0.6389916341192438,18,trios_PP,361572.0,1571,,,0.18325810626929076,Nashville Predators,NSH
0.029684901801255725,0.06361606057561092,0.0940853854207522,0.15483603289390516,0.0048110108357053765,-0.6707990536989655,19,trios_PP,308507.0,1257,,,0.21759635923982276,St. Louis Blues,STL
0.01050635994873913,0.030424667351557067,0.04808707287022033,0.08951941170032868,0.0027604459873527038,-0.6530203930709783,20,trios_PP,283257.0,1508,,,0.1922918056747053,Calgary Flames,CGY
0.03947241786604838,0.09791766918937836,0.14796797760181984,0.22214445076337547,0.008388306977552714,-0.722453839492141,21,trios_PP,228590.0,997,,,0.20779124196159063,Colorado Avalanche,COL
0.02056493446570041,0.06068249631570558,0.09667252984488212,0.1725508180951289,0.005018706445701201,-0.6899397306725592,22,trios_PP,357599.0,1226,,,0.1189656570627994,Edmonton Oilers,EDM
0.03136801095488823,0.08314528727651449,0.12195799340392292,0.19917066867249128,0.006034633315797727,-0.6730473628090361,23,trios_PP,259245.0,1400,,,0.21536384501147562,Vancouver Canucks,VAN
0.018979747284508394,0.0559062594559626,0.09125025650657179,0.17000733869649448,0.0047724667978260365,-0.663767503278368,24,trios_PP,287517.0,1387,,,0.2334296754626683,Anaheim Ducks,ANA
0.029851792977698816,0.06739153303099724,0.10229557249053252,0.1795110804619197,0.006107841630498955,-0.7208478222995236,25,trios_PP,342224.0,1082,,,0.21036221889756418,Dallas Stars,DAL
0.02634302950904518,0.07401521951850684,0.11663310609185085,0.20265330713182433,0.00752325965500247,-0.7231600919656439,26,trios_PP,247314.0,961,,,0.2544538521879069,Los Angeles Kings,LAK
0.020309991696650983,0.04576805978411293,0.0670412399667866,0.1072183780791586,0.002578365773134181,-0.5599511876812421,28,trios_PP,180650.0,1538,,,0.30360365347356766,San Jose Sharks,SJS
0.014787051854347399,0.03101715376624835,0.04577332322636795,0.07456132962744602,0.001970895484389162,-0.6007641918680682,29,trios_PP,356190.0,1681,,,0.16433925713804431,Columbus Blue Jackets,CBJ
0.021905410003402518,0.056634909833276625,0.08760122490643076,0.1474617216740388,0.00426743206917658,-0.6658816840251259,30,trios_PP,293900.0,1292,,,0.23216400136100715,Minnesota Wild,MIN
0.020299125128851868,0.05678921911047844,0.08618821246115564,0.15234161131857468,0.005497990316843421,-0.7003549283242317,52,trios_PP,264839.0,967,,,0.19206008178553763,Winnipeg Jets,WPG
0.02233160928227338,0.05767575134232819,0.08109502434920907,0.13214621355012127,0.004454636936510362,-0.6814057570775643,53,trios_PP,304322.0,1269,,,0.21761160875651447,Arizona Coyotes,ARI
0.016029833000054044,0.04106361130627466,0.062000756634059344,0.10435785187987534,0.0031550200663573035,-0.6378272963396298,54,trios_PP,277545.0,1363,,,0.22363220378677331,Vegas Golden Knights,VGK
0.014320191502720804,0.03644961280870657,0.05586804102134785,0.09828576287149435,0.0028508303212252516,-0.6159460900771097,55,trios_PP,305792.0,1210,,,0.22881239535370448,Seattle Kraken,SEA
0.030141306325429072,0.08209008025552389,0.1262609416378596,0.20921018052439,0.008657322996185612,-0.6136778814854521,1,pairs_SH,197868.0,372,0.1075666606020175,0.224078678715103,,New Jersey Devils,NJD
0.04347759654685053,0.11149394552885901,0.16539210817831085,0.28198938080140573,0.015453482076644053,-0.681049696321479,2,pairs_SH,130895.0,235,0.1344207188968257,0.18924328660376638,,New York Islanders,NYI
0.04821798756179238,0.11027613884016371,0.1616767660660182,0.2789826184021687,0.016631712195336008,-0.6838332171754007,3,pairs_SH,150504.0,197,0.13802290969010791,0.1605804496890448,,New York Rangers,NYR
0.04476236926245055,0.11236408960356287,0.1600281796997778,0.2510604336323732,0.01289640700512237,-0.6647373138252239,4,pairs_SH,202983.0,302,0.1143051388539927,0.23446791110585616,,Philadelphia Flyers,PHI
0.032381006254176226,0.0858543897670505,0.1289831041785251,0.22149117379821884,0.010051377201541905,-0.6603149334986065,5,pairs_SH,282851.0,349,0.1344594857363064,0.21052073353108172,,Pittsburgh Penguins,PIT
0.03464932348519511,0.09914373488463299,0.1490751029479051,0.2581868095953984,0.013237891350495253,-0.6579784789204512,6,pairs_SH,152990.0,251,0.15277469115628473,0.1605921955683378,,Boston Bruins,BOS
0.015900824388378525,0.04432310332867929,0.07090747937546873,0.13134187661742866,0.006259241084747735,-0.5349925931435443,7,pairs_SH,337341.0,330,0.07606842927482874,0.30613237050936587,,Buffalo Sabres,BUF
0.028873773308017055,0.08350199261376677,0.13354337499391436,0.22518622071066413,0.009518916718678421,-0.6222802759553965,8,pairs_SH,287562.0,336,0.1553925762096522,0.15441887314735606,,Montréal Canadiens,MTL
