team_id,strength,player_a,player_b,player_c,seconds,pos_a,pos_b,pos_c,unit_type
1,EV,8474090,8476292,8478399,546,D,L,D,2D+1F
1,EV,8474090,8476292,8478414,1076,D,L,R,1D+2F
1,EV,8474090,8476292,8478507,319,D,L,D,2D+1F
1,EV,8474090,8476292,8479407,3213,D,L,L,1D+2F
1,EV,8474090,8476292,8479414,206,D,L,R,1D+2F
1,EV,8474090,8476292,8479415,917,D,L,C,1D+2F
1,EV,8474090,8476292,8480002,3222,D,L,C,1D+2F
1,EV,8474090,8476292,8480032,283,D,L,C,1D+2F
1,EV,8474090,8476292,8480084,84,D,L,D,2D+1F
1,EV,8474090,8476292,8480860,2527,D,L,D,2D+1F
1,EV,8474090,8476292,8481033,918,D,L,G,mixed
1,EV,8474090,8476292,8481518,124,D,L,L,1D+2F
1,EV,8474090,8476292,8481559,1194,D,L,C,1D+2F
1,EV,8474090,8476292,8482076,1967,D,L,G,mixed
1,EV,8474090,8476292,8482110,2249,D,L,C,1D+2F
1,EV,8474090,8476292,8482125,1371,D,L,R,1D+2F
1,EV,8474090,8476292,8482684,3887,D,L,D,2D+1F
1,EV,8474090,8476292,8483495,1361,D,L,D,2D+1F
1,EV,8474090,8476462,8476919,152,D,D,C,2D+1F
1,EV,8474090,8476462,8477970,142,D,D,G,mixed
1,EV,8474090,8476462,8478399,156,D,D,D,mixed
1,EV,8474090,8476462,8478414,64,D,D,R,2D+1F
1,EV,8474090,8476462,8479407,155,D,D,L,2D+1F
1,EV,8474090,8476462,8479414,154,D,D,R,2D+1F
1,EV,8474090,8476462,8479415,146,D,D,C,2D+1F
1,EV,8474090,8476462,8480860,31,D,D,D,mixed
1,EV,8474090,8476462,8481033,200,D,D,G,mixed
1,EV,8474090,8476462,8481559,49,D,D,C,2D+1F
1,EV,8474090,8476462,8482110,35,D,D,C,2D+1F
1,EV,8474090,8476462,8482125,19,D,D,R,2D+1F
1,EV,8474090,8476525,8476919,362,D,D,C,2D+1F
1,EV,8474090,8476525,8477508,967,D,D,C,2D+1F
1,EV,8474090,8476525,8477931,422,D,D,L,2D+1F
1,EV,8474090,8476525,8477970,581,D,D,G,mixed
1,EV,8474090,8476525,8478051,108,D,D,C,2D+1F
1,EV,8474090,8476525,8478414,474,D,D,R,2D+1F
1,EV,8474090,8476525,8478507,50,D,D,D,mixed
1,EV,8474090,8476525,8479407,999,D,D,L,2D+1F
1,EV,8474090,8476525,8479414,871,D,D,R,2D+1F
1,EV,8474090,8476525,8479415,595,D,D,C,2D+1F
1,EV,8474090,8476525,8480002,750,D,D,C,2D+1F
1,EV,8474090,8476525,8480032,29,D,D,C,2D+1F
1,EV,8474090,8476525,8480860,141,D,D,D,mixed
1,EV,8474090,8476525,8481033,450,D,D,G,mixed
1,EV,8474090,8476525,8481559,796,D,D,C,2D+1F
1,EV,8474090,8476525,8482076,2036,D,D,G,mixed
1,EV,8474090,8476525,8482110,891,D,D,C,2D+1F
1,EV,8474090,8476525,8482125,753,D,D,R,2D+1F
1,EV,8474090,8476525,8482684,467,D,D,D,mixed
1,EV,8474090,8476919,8477073,698,D,C,L,1D+2F
1,EV,8474090,8476919,8477508,2005,D,C,C,1D+2F
1,EV,8474090,8476919,8477931,437,D,C,L,1D+2F
1,EV,8474090,8476919,8477970,945,D,C,G,mixed
1,EV,8474090,8476919,8478039,94,D,C,G,mixed
1,EV,8474090,8476919,8478051,448,D,C,C,1D+2F
1,EV,8474090,8476919,8478399,294,D,C,D,2D+1F
1,EV,8474090,8476919,8478414,213,D,C,R,1D+2F
1,EV,8474090,8476919,8478507,619,D,C,D,2D+1F
1,EV,8474090,8476919,8479407,455,D,C,L,1D+2F
1,EV,8474090,8476919,8479414,1467,D,C,R,1D+2F
1,EV,8474090,8476919,8479415,185,D,C,C,1D+2F
1,EV,8474090,8476919,8480002,149,D,C,C,1D+2F
1,EV,8474090,8476919,8480032,169,D,C,C,1D+2F
1,EV,8474090,8476919,8480084,105,D,C,D,2D+1F
1,EV,8474090,8476919,8480860,2128,D,C,D,2D+1F
1,EV,8474090,8476919,8481033,1134,D,C,G,mixed
1,EV,8474090,8476919,8481518,277,D,C,L,1D+2F
1,EV,8474090,8476919,8481559,97,D,C,C,1D+2F
1,EV,8474090,8476919,8482076,1345,D,C,G,mixed
1,EV,8474090,8476919,8482110,948,D,C,C,1D+2F
1,EV,8474090,8476919,8482125,1358,D,C,R,1D+2F
1,EV,8474090,8476919,8482684,995,D,C,D,2D+1F
1,EV,8474090,8476919,8483495,1200,D,C,D,2D+1F
1,EV,8474090,8476919,8483531,50,D,C,L,1D+2F
1,EV,8474090,8477073,8477508,194,D,L,C,1D+2F
1,EV,8474090,8477073,8477931,520,D,L,L,1D+2F
1,EV,8474090,8477073,8478039,86,D,L,G,mixed
1,EV,8474090,8477073,8478414,21,D,L,R,1D+2F
1,EV,8474090,8477073,8478507,42,D,L,D,2D+1F
1,EV,8474090,8477073,8479407,60,D,L,L,1D+2F
1,EV,8474090,8477073,8480002,39,D,L,C,1D+2F
1,EV,8474090,8477073,8480032,86,D,L,C,1D+2F
1,EV,8474090,8477073,8480860,825,D,L,D,2D+1F
1,EV,8474090,8477073,8481033,97,D,L,G,mixed
1,EV,8474090,8477073,8481518,285,D,L,L,1D+2F
1,EV,8474090,8477073,8482076,154,D,L,G,mixed
1,EV,8474090,8477073,8482110,54,D,L,C,1D+2F
1,EV,8474090,8477073,8482125,317,D,L,R,1D+2F
1,EV,8474090,8477073,8482684,45,D,L,D,2D+1F
1,EV,8474090,8477073,8483495,280,D,L,D,2D+1F
1,EV,8474090,8477508,8477931,537,D,C,L,1D+2F
1,EV,8474090,8477508,8477970,1945,D,C,G,mixed
1,EV,8474090,8477508,8478039,34,D,C,G,mixed
1,EV,8474090,8477508,8478051,930,D,C,C,1D+2F
1,EV,8474090,8477508,8478399,517,D,C,D,2D+1F
1,EV,8474090,8477508,8478414,1099,D,C,R,1D+2F
1,EV,8474090,8477508,8478507,543,D,C,D,2D+1F
1,EV,8474090,8477508,8479407,131,D,C,L,1D+2F
1,EV,8474090,8477508,8479414,759,D,C,R,1D+2F
1,EV,8474090,8477508,8479415,1278,D,C,C,1D+2F
1,EV,8474090,8477508,8480002,248,D,C,C,1D+2F
1,EV,8474090,8477508,8480084,156,D,C,D,2D+1F
1,EV,8474090,8477508,8480860,1767,D,C,D,2D+1F
1,EV,8474090,8477508,8481033,1615,D,C,G,mixed
1,EV,8474090,8477508,8481559,832,D,C,C,1D+2F
1,EV,8474090,8477508,8482076,2000,D,C,G,mixed
1,EV,8474090,8477508,8482110,2227,D,C,C,1D+2F
1,EV,8474090,8477508,8482125,1543,D,C,R,1D+2F
1,EV,8474090,8477508,8482684,2388,D,C,D,2D+1F
1,EV,8474090,8477508,8483495,1775,D,C,D,2D+1F
1,EV,8474090,8477931,8477970,389,D,L,G,mixed
1,EV,8474090,8477931,8478039,397,D,L,G,mixed
1,EV,8474090,8477931,8478051,46,D,L,C,1D+2F
1,EV,8474090,8477931,8478399,220,D,L,D,2D+1F
1,EV,8474090,8477931,8478414,393,D,L,R,1D+2F
1,EV,8474090,8477931,8478507,317,D,L,D,2D+1F
1,EV,8474090,8477931,8479407,164,D,L,L,1D+2F
1,EV,8474090,8477931,8479414,851,D,L,R,1D+2F
1,EV,8474090,8477931,8479415,258,D,L,C,1D+2F
1,EV,8474090,8477931,8480002,14,D,L,C,1D+2F
1,EV,8474090,8477931,8480032,212,D,L,C,1D+2F
1,EV,8474090,8477931,8480084,111,D,L,D,2D+1F
1,EV,8474090,8477931,8480860,1653,D,L,D,2D+1F
1,EV,8474090,8477931,8481033,375,D,L,G,mixed
1,EV,8474090,8477931,8481518,106,D,L,L,1D+2F
1,EV,8474090,8477931,8481559,789,D,L,C,1D+2F
1,EV,8474090,8477931,8482076,797,D,L,G,mixed
1,EV,8474090,8477931,8482110,1721,D,L,C,1D+2F
1,EV,8474090,8477931,8482125,1292,D,L,R,1D+2F
1,EV,8474090,8477931,8482684,1098,D,L,D,2D+1F
1,EV,8474090,8477931,8483495,1221,D,L,D,2D+1F
1,EV,8474090,8477970,8478051,675,D,G,C,mixed
1,EV,8474090,8477970,8478399,1027,D,G,D,mixed
1,EV,8474090,8477970,8478414,2068,D,G,R,mixed
1,EV,8474090,8477970,8478507,989,D,G,D,mixed
1,EV,8474090,8477970,8479407,3336,D,G,L,mixed
1,EV,8474090,8477970,8479414,2211,D,G,R,mixed
1,EV,8474090,8477970,8479415,3059,D,G,C,mixed
1,EV,8474090,8477970,8480002,1666,D,G,C,mixed
1,EV,8474090,8477970,8480032,109,D,G,C,mixed
1,EV,8474090,8477970,8480860,2064,D,G,D,mixed
1,EV,8474090,8477970,8481559,2081,D,G,C,mixed
1,EV,8474090,8477970,8482110,3067,D,G,C,mixed
1,EV,8474090,8477970,8482125,2062,D,G,R,mixed
1,EV,8474090,8477970,8482684,6079,D,G,D,mixed
1,EV,8474090,8477970,8483495,764,D,G,D,mixed
1,EV,8474090,8478039,8478051,67,D,G,C,mixed
1,EV,8474090,8478039,8478399,51,D,G,D,mixed
1,EV,8474090,8478039,8478414,576,D,G,R,mixed
1,EV,8474090,8478039,8478507,26,D,G,D,mixed
1,EV,8474090,8478039,8479407,306,D,G,L,mixed
1,EV,8474090,8478039,8480002,364,D,G,C,mixed
1,EV,8474090,8478039,8480032,41,D,G,C,mixed
1,EV,8474090,8478039,8480860,371,D,G,D,mixed
1,EV,8474090,8478039,8481559,383,D,G,C,mixed
1,EV,8474090,8478039,8482110,321,D,G,C,mixed
1,EV,8474090,8478039,8482125,251,D,G,R,mixed
1,EV,8474090,8478039,8482684,546,D,G,D,mixed
1,EV,8474090,8478039,8483495,207,D,G,D,mixed
1,EV,8474090,8478051,8478399,41,D,C,D,2D+1F
1,EV,8474090,8478051,8478414,29,D,C,R,1D+2F
1,EV,8474090,8478051,8478507,98,D,C,D,2D+1F
1,EV,8474090,8478051,8479407,61,D,C,L,1D+2F
1,EV,8474090,8478051,8479414,367,D,C,R,1D+2F
1,EV,8474090,8478051,8479415,87,D,C,C,1D+2F
1,EV,8474090,8478051,8480002,14,D,C,C,1D+2F
1,EV,8474090,8478051,8480032,300,D,C,C,1D+2F
1,EV,8474090,8478051,8480084,35,D,C,D,2D+1F
1,EV,8474090,8478051,8480860,105,D,C,D,2D+1F
1,EV,8474090,8478051,8481559,60,D,C,C,1D+2F
1,EV,8474090,8478051,8482076,145,D,C,G,mixed
1,EV,8474090,8478051,8482110,105,D,C,C,1D+2F
1,EV,8474090,8478051,8482684,473,D,C,D,2D+1F
1,EV,8474090,8478051,8483495,647,D,C,D,2D+1F
1,EV,8474090,8478399,8478414,381,D,D,R,2D+1F
1,EV,8474090,8478399,8478507,48,D,D,D,mixed
1,EV,8474090,8478399,8479407,556,D,D,L,2D+1F
1,EV,8474090,8478399,8479414,493,D,D,R,2D+1F
1,EV,8474090,8478399,8479415,450,D,D,C,2D+1F
1,EV,8474090,8478399,8480002,342,D,D,C,2D+1F
1,EV,8474090,8478399,8480032,43,D,D,C,2D+1F
1,EV,8474090,8478399,8480860,26,D,D,D,mixed
1,EV,8474090,8478399,8481033,422,D,D,G,mixed
1,EV,8474090,8478399,8481559,544,D,D,C,2D+1F
1,EV,8474090,8478399,8482076,701,D,D,G,mixed
1,EV,8474090,8478399,8482110,686,D,D,C,2D+1F
1,EV,8474090,8478399,8482125,418,D,D,R,2D+1F
1,EV,8474090,8478399,8482684,26,D,D,D,mixed
1,EV,8474090,8478399,8483495,370,D,D,D,mixed
1,EV,8474090,8478414,8478414,67,D,R,R,1D+2F
1,EV,8474090,8478414,8478507,286,D,R,D,2D+1F
1,EV,8474090,8478414,8479407,2390,D,R,L,1D+2F
1,EV,8474090,8478414,8479414,370,D,R,R,1D+2F
1,EV,8474090,8478414,8479415,1302,D,R,C,1D+2F
1,EV,8474090,8478414,8480002,3388,D,R,C,1D+2F
1,EV,8474090,8478414,8480084,278,D,R,D,2D+1F
1,EV,8474090,8478414,8480860,3946,D,R,D,2D+1F
1,EV,8474090,8478414,8481033,1175,D,R,G,mixed
1,EV,8474090,8478414,8481518,52,D,R,L,1D+2F
1,EV,8474090,8478414,8481559,1257,D,R,C,1D+2F
1,EV,8474090,8478414,8482076,1645,D,R,G,mixed
1,EV,8474090,8478414,8482110,3825,D,R,C,1D+2F
1,EV,8474090,8478414,8482125,744,D,R,R,1D+2F
1,EV,8474090,8478414,8482684,2913,D,R,D,2D+1F
1,EV,8474090,8478414,8483495,1156,D,R,D,2D+1F
1,EV,8474090,8478414,8483531,12,D,R,L,1D+2F
1,EV,8474090,8478507,8479407,658,D,D,L,2D+1F
1,EV,8474090,8478507,8479414,624,D,D,R,2D+1F
1,EV,8474090,8478507,8479415,401,D,D,C,2D+1F
1,EV,8474090,8478507,8480002,562,D,D,C,2D+1F
1,EV,8474090,8478507,8480032,31,D,D,C,2D+1F
1,EV,8474090,8478507,8480860,248,D,D,D,mixed
1,EV,8474090,8478507,8481033,540,D,D,G,mixed
1,EV,8474090,8478507,8481518,21,D,D,L,2D+1F
1,EV,8474090,8478507,8481559,548,D,D,C,2D+1F
1,EV,8474090,8478507,8482076,669,D,D,G,mixed
1,EV,8474090,8478507,8482110,743,D,D,C,2D+1F
1,EV,8474090,8478507,8482125,426,D,D,R,2D+1F
1,EV,8474090,8478507,8482684,100,D,D,D,mixed
1,EV,8474090,8479407,8479414,139,D,L,R,1D+2F
1,EV,8474090,8479407,8479415,2311,D,L,C,1D+2F
1,EV,8474090,8479407,8480002,5357,D,L,C,1D+2F
1,EV,8474090,8479407,8480032,427,D,L,C,1D+2F
1,EV,8474090,8479407,8480084,163,D,L,D,2D+1F
1,EV,8474090,8479407,8480860,3799,D,L,D,2D+1F
1,EV,8474090,8479407,8481033,1283,D,L,G,mixed
1,EV,8474090,8479407,8481518,13,D,L,L,1D+2F
1,EV,8474090,8479407,8481559,2934,D,L,C,1D+2F
1,EV,8474090,8479407,8482076,2115,D,L,G,mixed
1,EV,8474090,8479407,8482110,425,D,L,C,1D+2F
1,EV,8474090,8479407,8482125,84,D,L,R,1D+2F
1,EV,8474090,8479407,8482684,3472,D,L,D,2D+1F
1,EV,8474090,8479407,8483495,1475,D,L,D,2D+1F
1,EV,8474090,8479414,8479415,1000,D,R,C,1D+2F
1,EV,8474090,8479414,8480002,81,D,R,C,1D+2F
1,EV,8474090,8479414,8480032,289,D,R,C,1D+2F
1,EV,8474090,8479414,8480860,1182,D,R,D,2D+1F
1,EV,8474090,8479414,8481033,837,D,R,G,mixed
1,EV,8474090,8479414,8481559,175,D,R,C,1D+2F
1,EV,8474090,8479414,8482076,944,D,R,G,mixed
1,EV,8474090,8479414,8482110,389,D,R,C,1D+2F
1,EV,8474090,8479414,8482125,1398,D,R,R,1D+2F
1,EV,8474090,8479414,8482684,1629,D,R,D,2D+1F
1,EV,8474090,8479414,8483495,599,D,R,D,2D+1F
1,EV,8474090,8479415,8480002,15,D,C,C,1D+2F
1,EV,8474090,8479415,8480860,1268,D,C,D,2D+1F
1,EV,8474090,8479415,8481033,1399,D,C,G,mixed
1,EV,8474090,8479415,8481559,46,D,C,C,1D+2F
1,EV,8474090,8479415,8482076,719,D,C,G,mixed
1,EV,8474090,8479415,8482110,1168,D,C,C,1D+2F
1,EV,8474090,8479415,8482125,756,D,C,R,1D+2F
1,EV,8474090,8479415,8482684,2714,D,C,D,2D+1F
1,EV,8474090,8479415,8483495,783,D,C,D,2D+1F
1,EV,8474090,8480002,8480032,476,D,C,C,1D+2F
1,EV,8474090,8480002,8480084,200,D,C,D,2D+1F
1,EV,8474090,8480002,8480860,3418,D,C,D,2D+1F
1,EV,8474090,8480002,8481033,558,D,C,G,mixed
1,EV,8474090,8480002,8481518,11,D,C,L,1D+2F
1,EV,8474090,8480002,8481559,917,D,C,C,1D+2F
1,EV,8474090,8480002,8482076,2035,D,C,G,mixed
1,EV,8474090,8480002,8482110,1695,D,C,C,1D+2F
1,EV,8474090,8480002,8482125,210,D,C,R,1D+2F
1,EV,8474090,8480002,8482684,2098,D,C,D,2D+1F
1,EV,8474090,8480002,8483495,1298,D,C,D,2D+1F
1,EV,8474090,8480032,8480860,926,D,C,D,2D+1F
1,EV,8474090,8480032,8481518,76,D,C,L,1D+2F
1,EV,8474090,8480032,8481559,19,D,C,C,1D+2F
1,EV,8474090,8480032,8482076,133,D,C,G,mixed
1,EV,8474090,8480032,8482110,139,D,C,C,1D+2F
1,EV,8474090,8480032,8482125,221,D,C,R,1D+2F
1,EV,8474090,8480032,8482684,23,D,C,D,2D+1F
1,EV,8474090,8480032,8483495,320,D,C,D,2D+1F
1,EV,8474090,8480032,8483531,20,D,C,L,1D+2F
1,EV,8474090,8480084,8481559,177,D,D,C,2D+1F
1,EV,8474090,8480084,8482110,188,D,D,C,2D+1F
1,EV,8474090,8480084,8482125,158,D,D,R,2D+1F
1,EV,8474090,8480860,8480860,82,D,D,D,mixed
1,EV,8474090,8480860,8481033,2152,D,D,G,mixed
1,EV,8474090,8480860,8481518,536,D,D,L,2D+1F
1,EV,8474090,8480860,8481559,2411,D,D,C,2D+1F
1,EV,8474090,8480860,8482076,2408,D,D,G,mixed
1,EV,8474090,8480860,8482110,4165,D,D,C,2D+1F
1,EV,8474090,8480860,8482125,2232,D,D,R,2D+1F
1,EV,8474090,8480860,8482684,18,D,D,D,mixed
1,EV,8474090,8480860,8483495,55,D,D,D,mixed
1,EV,8474090,8480860,8483531,52,D,D,L,2D+1F
1,EV,8474090,8481033,8481033,452,D,G,G,mixed
1,EV,8474090,8481033,8481559,915,D,G,C,mixed
1,EV,8474090,8481033,8482110,1535,D,G,C,mixed
1,EV,8474090,8481033,8482125,1137,D,G,R,mixed
1,EV,8474090,8481033,8482684,2281,D,G,D,mixed
1,EV,8474090,8481033,8483495,227,D,G,D,mixed
1,EV,8474090,8481518,8481518,33,D,L,L,1D+2F
1,EV,8474090,8481518,8482110,36,D,L,C,1D+2F
1,EV,8474090,8481559,8482076,2425,D,C,G,mixed
1,EV,8474090,8481559,8482110,653,D,C,C,1D+2F
1,EV,8474090,8481559,8482125,1260,D,C,R,1D+2F
1,EV,8474090,8481559,8482684,2941,D,C,D,2D+1F
1,EV,8474090,8481559,8483495,1963,D,C,D,2D+1F
1,EV,8474090,8482076,8482110,2446,D,G,C,mixed
1,EV,8474090,8482076,8482125,1520,D,G,R,mixed
1,EV,8474090,8482076,8482684,1005,D,G,D,mixed
1,EV,8474090,8482076,8483495,1896,D,G,D,mixed
1,EV,8474090,8482110,8482110,36,D,C,C,1D+2F
1,EV,8474090,8482110,8482125,1974,D,C,R,1D+2F
1,EV,8474090,8482110,8482684,3083,D,C,D,2D+1F
1,EV,8474090,8482110,8483495,1580,D,C,D,2D+1F
1,EV,8474090,8482125,8482684,2245,D,R,D,2D+1F
1,EV,8474090,8482125,8483495,1765,D,R,D,2D+1F
1,EV,8474090,8482125,8483531,23,D,R,L,1D+2F
1,EV,8474596,8474596,8475287,280,G,G,L,mixed
1,EV,8474596,8474596,8476292,240,G,G,L,mixed
1,EV,8474596,8474596,8476919,62,G,G,C,mixed
1,EV,8474596,8474596,8477073,33,G,G,L,mixed
1,EV,8474596,8474596,8477931,218,G,G,L,mixed
1,EV,8474596,8474596,8478399,231,G,G,D,mixed
1,EV,8474596,8474596,8478414,251,G,G,R,mixed
1,EV,8474596,8474596,8479407,231,G,G,L,mixed
1,EV,8474596,8474596,8480002,240,G,G,C,mixed
1,EV,8474596,8474596,8480084,324,G,G,D,mixed
1,EV,8474596,8474596,8480860,275,G,G,D,mixed
1,EV,8474596,8474596,8481559,277,G,G,C,mixed
1,EV,8474596,8474596,8482110,263,G,G,C,mixed
1,EV,8474596,8474596,8482125,202,G,G,R,mixed
1,EV,8474596,8474596,8482684,341,G,G,D,mixed
1,EV,8474596,8474596,8483495,238,G,G,D,mixed
1,EV,8474596,8475287,8476292,310,G,L,L,mixed
1,EV,8474596,8475287,8476919,87,G,L,C,mixed
1,EV,8474596,8475287,8477073,41,G,L,L,mixed
1,EV,8474596,8475287,8477508,364,G,L,C,mixed
1,EV,8474596,8475287,8477931,45,G,L,L,mixed
1,EV,8474596,8475287,8478051,117,G,L,C,mixed
1,EV,8474596,8475287,8478399,916,G,L,D,mixed
1,EV,8474596,8475287,8478414,1806,G,L,R,mixed
1,EV,8474596,8475287,8478507,1047,G,L,D,mixed
1,EV,8474596,8475287,8479407,1085,G,L,L,mixed
1,EV,8474596,8475287,8480002,184,G,L,C,mixed
1,EV,8474596,8475287,8480032,60,G,L,C,mixed
1,EV,8474596,8475287,8480084,2060,G,L,D,mixed
1,EV,8474596,8475287,8480860,1931,G,L,D,mixed
1,EV,8474596,8475287,8481518,166,G,L,L,mixed
1,EV,8474596,8475287,8481559,3621,G,L,C,mixed
1,EV,8474596,8475287,8482110,2203,G,L,C,mixed
1,EV,8474596,8475287,8482125,3298,G,L,R,mixed
1,EV,8474596,8475287,8482684,2771,G,L,D,mixed
1,EV,8474596,8475287,8483495,2450,G,L,D,mixed
1,EV,8474596,8476292,8476919,176,G,L,C,mixed
1,EV,8474596,8476292,8477073,66,G,L,L,mixed
1,EV,8474596,8476292,8477508,645,G,L,C,mixed
1,EV,8474596,8476292,8477931,4762,G,L,L,mixed
1,EV,8474596,8476292,8478399,820,G,L,D,mixed
1,EV,8474596,8476292,8478414,153,G,L,R,mixed
1,EV,8474596,8476292,8478507,1044,G,L,D,mixed
1,EV,8474596,8476292,8479407,54,G,L,L,mixed
1,EV,8474596,8476292,8480002,212,G,L,C,mixed
1,EV,8474596,8476292,8480032,436,G,L,C,mixed
1,EV,8474596,8476292,8480084,1419,G,L,D,mixed
1,EV,8474596,8476292,8480860,1664,G,L,D,mixed
1,EV,8474596,8476292,8481518,438,G,L,L,mixed
1,EV,8474596,8476292,8481559,267,G,L,C,mixed
1,EV,8474596,8476292,8482110,2783,G,L,C,mixed
1,EV,8474596,8476292,8482125,1005,G,L,R,mixed
1,EV,8474596,8476292,8482684,2356,G,L,D,mixed
1,EV,8474596,8476292,8483495,2081,G,L,D,mixed
1,EV,8474596,8476919,8477073,992,G,C,L,mixed
1,EV,8474596,8476919,8477508,1394,G,C,C,mixed
1,EV,8474596,8476919,8477931,497,G,C,L,mixed
1,EV,8474596,8476919,8478051,646,G,C,C,mixed
1,EV,8474596,8476919,8478399,380,G,C,D,mixed
1,EV,8474596,8476919,8478414,235,G,C,R,mixed
1,EV,8474596,8476919,8478507,862,G,C,D,mixed
1,EV,8474596,8476919,8479407,83,G,C,L,mixed
